DATE,Hour,CZ1-PGE,CZ2-PGE,CZ3A-PGE,CZ3B-PGE,CZ4-PGE,CZ5-PGE,CZ6-SCE,CZ7-SDGE,CZ8-SCE,CZ9-SCE,CZ10-SDGE,CZ10-SCE,CZ11-PGE,CZ12-PGE,CZ13-PGE,CZ13-SCE,CZ14-SCE,CZ14-SDGE,CZ15-SCE,CZ15-SDGE,CZ16-SCE,CZ16-PGE
2024-01-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3505730694314e-06,1.76741662534319e-06,0,0,0,0,0,0.000441311849846871,0
2024-01-02,5,0,0,0,0,0,0,0,0,0,0,0,2.1505737386643e-05,0,1.89507363520824e-06,1.1734822011378e-06,0,0,0,0,0,0.000428756736072118,0
2024-01-02,6,2.28387393927425e-05,0,0,1.51297457871202e-06,0,0,0,0,3.6065856898965e-05,0,0,2.17057907576815e-05,0,7.59525922854816e-06,4.41203855867964e-06,0,0,0,0,0,0.000433759413801546,0
2024-01-02,7,0.00044580421434742,0,1.73718783380845e-07,5.70120884296118e-07,0,0,0,0,3.74846743078673e-05,0,0,2.16057640721622e-05,0,5.65255067161543e-06,1.64075810345456e-06,0,0,0,0,0,0.000446382414641875,0
2024-01-02,8,0.000381975423031458,2.66964144689958e-06,2.78150884372799e-06,3.16290842574466e-06,0,0,8.7660690790107e-05,0,0.000165106597853767,0,0,6.32168652481784e-05,0,9.74503264891998e-06,3.58165488437032e-07,0,4.56514620149183e-05,0,0,0,3.9445380117227e-06,0
2024-01-02,9,0.000180515800440454,0,1.76731247832536e-06,1.37269878995726e-07,0,0,8.63294708256801e-05,0,0.000105981847498636,0,0,6.44171854744096e-05,0,5.61401860137546e-06,4.06187676830824e-07,0,4.61898348418009e-05,0,0,0,3.48846671514825e-06,0
2024-01-02,10,7.01119379611266e-05,0,1.41585829229475e-06,0,0,0,0,0,0.000140336494207261,3.58398432345054e-05,0,6.5317425644083e-05,0,7.37495021635575e-06,1.9008782905876e-07,0,4.71116623928888e-05,0,0,0,3.47719546558425e-06,0
2024-01-02,11,2.30382043656049e-05,2.22656095597108e-06,1.28531816605481e-06,0,0,0,8.62314425537226e-05,0,0.000102461895963679,3.59967310310561e-05,0,8.55228161189755e-05,0,4.57143200925934e-06,8.39752002895143e-07,0,8.41839733553007e-05,0,0,0,3.46316879982922e-06,0
2024-01-02,12,9.72391742704103e-06,0,2.92209051814023e-07,0,0,0,8.98148323007034e-05,0,6.90472408736264e-05,6.66875913472961e-05,0,4.39117149429594e-05,1.67663317980715e-07,4.31160061661052e-06,7.01826275054623e-07,0,8.47768119156422e-05,0,0,0,3.4767761631204e-06,0
2024-01-02,13,7.59961546605668e-06,2.1798672272931e-06,2.29951453145743e-07,0,0,0,9.11988367192612e-05,0,6.8089990655739e-05,6.72375551196619e-05,0,2.17057907576815e-05,0,4.31711234316873e-06,1.0766674684114e-06,0,4.82227234538147e-05,0,0,0,3.54097935704965e-06,0
2024-01-02,14,0,0,1.41585829229475e-07,0,0,0,9.26709475199023e-05,0,0.000101047092182525,6.68297677640803e-05,0,4.32115281443245e-05,5.21217970054424e-08,3.7611881989355e-06,6.84655341317067e-08,0,4.74986085102646e-05,0,0,0,3.55988790149095e-06,0
