DATE,Hour,CZ1-PGE,CZ2-PGE,CZ3A-PGE,CZ3B-PGE,CZ4-PGE,CZ5-PGE,CZ6-SCE,CZ7-SDGE,CZ8-SCE,CZ9-SCE,CZ10-SDGE,CZ10-SCE,CZ11-PGE,CZ12-PGE,CZ13-PGE,CZ13-SCE,CZ14-SCE,CZ14-SDGE,CZ15-SCE,CZ15-SDGE,CZ16-SCE,CZ16-PGE
2019-01-01,15,0,8.73413579224061e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.70879990601752e-07,0,0,0,0,0,3.46723199440562e-06,0
2019-01-01,16,1.09886425760011e-05,1.31274295630981e-05,0,4.93393869246234e-05,0,0,0,0,3.26675539851818e-05,0,0,0,0,3.04835618096653e-07,6.62869483251283e-07,0,0,0,0,0,0.000228459372689612,0
2019-01-01,17,0.000362916903520054,0.000144921945003557,0,4.71973697796821e-05,0,0,0,0,3.26449607947791e-05,0,0,0,0,1.4902705800697e-05,2.65348055984275e-06,0,0,0,0,0,0.000240172521595844,0
2019-01-01,18,0.000433029437992475,0.000215883724970817,3.91152194038806e-06,0,0,0,0.000382097207378481,0,3.53895335793617e-05,3.58928309780998e-05,0,0,0,2.4381309854465e-05,1.26165490769882e-06,0,0,0,0,0,0.000293073579437539,0
2019-01-01,19,0.000269012958903083,0.000114938094313166,8.92629365883428e-07,0,0,0,0.000244798518244757,0,3.71449045098084e-05,3.72513375281731e-05,0,0,0,1.24091888818443e-05,4.05531934617477e-07,0,0,0,0,0,0.000293927080219614,0
2019-01-01,20,0.000152605273257969,4.42677573746177e-05,1.00295434368925e-06,0,0,0,0.000169648230185787,0,3.68326986088013e-05,4.33712165495287e-05,0,0,0,7.33946111576352e-06,8.69774880233376e-07,0,0,0,0,0,0.000290307197511562,0
2019-01-01,21,5.10472396030597e-05,1.73126753886319e-05,0,0,0,0,7.59638914405213e-05,0,3.60258417957916e-05,4.77231171878542e-05,0,0,0,5.65587472949346e-06,7.54956273125433e-07,0,0,0,0,0,0.000279412569847156,0
2019-01-01,22,0,2.27414514484651e-06,0,0,0,0,0,0,3.54406181824404e-05,3.62430068899471e-05,0,0,0,3.86512621137377e-06,9.75889069791616e-07,0,0,0,0,0,3.40971563608193e-06,0
2019-01-01,23,0,0,0,0,0,0,0,0,3.33877369217351e-05,0,0,0,0,2.46700886514994e-06,1.30422074113237e-06,0,0,0,0,0,0,0
2019-01-02,0,1.3585958093965e-06,0,0,0,0,0,0,0,3.26256666100547e-05,0,0,0,0,0,3.00133684153685e-06,0,0,0,0,0,3.4176909712587e-06,0
2019-01-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65188847150684e-06,3.12294109747047e-05,0,0,0,0,0,0
2019-01-02,2,0,0,0,0,0,0,0,0,0,3.00402335707842e-05,0,0,0,0,2.37598657208833e-06,3.05287238777785e-05,0,0,0,0,0,0
2019-01-02,3,0,0,0,0,0,0,0,0,0,3.07282862405217e-05,0,0,0,0,2.1710277283924e-06,2.96278975929443e-05,0,0,0,0,0,0
2019-01-02,4,0,0,0,0,0,0,0,0,0,3.01565255712063e-05,0,0,0,0,2.23051575860382e-06,3.08290326292646e-05,0,0,0,0,0,0
2019-01-02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74669452422959e-06,3.03285846898706e-05,0,0,0,0,0,0
2019-01-02,6,3.64623140021855e-05,2.29201551985799e-06,1.80531781864064e-08,2.50576856296865e-06,2.59017084787165e-06,0,0,0,3.54790066121511e-05,2.9591264454795e-05,0,0,0,0,3.98153256034276e-06,3.01283455323383e-05,0,0,0,0,0,1.23670018856267e-06
2019-01-02,7,0.000484742988922644,2.6502125948223e-05,1.10324977805817e-05,8.20040219561063e-06,2.36110056153971e-05,0,0,0,3.62877628526725e-05,3.08835755583683e-05,0,2.12146018195009e-05,2.50839225168408e-08,0,3.02396652480193e-06,2.74258666778358e-05,4.62924695759475e-05,0,0,0,0,1.47552829380514e-06
2019-01-02,8,0.000540441421237872,1.27544304605096e-05,1.26372247304845e-05,7.24919559172417e-06,1.87892687734064e-05,0,0,0,0.000103785718939684,6.7386164591992e-05,0,4.22290658859877e-05,9.55773530083105e-08,0,2.22291578975506e-06,2.74258666778358e-05,4.69206283377143e-05,0,0,0,0,1.18027063625e-06
2019-01-02,9,0.000300689219579667,2.40422508375833e-06,5.17524441343651e-06,3.10393733899792e-06,1.96305778215252e-05,0,0,0,0.000104215589376549,6.75058563585486e-05,0,2.16148773255293e-05,1.45502191042423e-07,0,1.57092057023204e-06,0,4.71298145092152e-05,0,0,0,0,0
2019-01-02,10,0.000159834801105471,0,1.48437242866008e-06,5.20660456864167e-06,1.83831782548796e-05,0,0,0,0.000104401533332961,3.16199249058392e-05,0,2.18150150785434e-05,7.07813387843748e-09,0,1.43666446703818e-06,0,4.82923934183554e-05,0,0,0,0,0
2019-01-02,11,6.14365016749153e-05,0,4.57347180722296e-07,0,1.22831121025348e-05,0,0,0,0.000103449820179714,3.08612770922513e-05,0,2.17149462020363e-05,1.41480075189472e-07,0,2.20857698159772e-06,0,4.88398189231154e-05,0,0,0,0,0
2019-01-02,12,3.72614880077128e-05,0,3.55045837665993e-07,0,5.95922070777506e-06,0,0,0,6.99698110688568e-05,3.32424132969396e-05,0,2.12146018195009e-05,0,0,1.62451086440667e-06,0,4.9113031469442e-05,0,0,0,0,0
2019-01-02,13,3.05684057114213e-05,0,1.12330886493195e-07,0,5.15878096177961e-06,0,0,0,7.03058097986952e-05,6.92084392400515e-05,0,2.16148773255293e-05,0,0,2.62493311427252e-06,0,4.9044903404979e-05,0,0,0,0,0
2019-01-02,14,1.16879198308375e-05,0,2.26667681673769e-07,0,6.55676533889403e-06,0,0,0,0.000103410831930789,3.31305209938679e-05,0,4.30296168980444e-05,9.50984392136864e-08,0,3.01946061441729e-06,0,4.82884918111395e-05,0,0,0,0,0
2019-01-02,15,1.05890555732374e-05,0,8.42481648698966e-08,0,1.37071815644725e-05,0,0,0,6.98009619600508e-05,3.18051121670446e-05,0,4.36300301570869e-05,3.08856896308336e-08,0,3.17304206659415e-06,0,8.32285849244329e-05,0,0,0,0,0
2019-01-02,16,1.51843061050197e-05,0,2.51741540266001e-07,0,1.28441516283773e-05,0,0,0,7.01543554471019e-05,0,0,2.1314670696008e-05,3.1720713682851e-08,0,2.85374324360447e-06,0,8.32522946913605e-05,0,0,0,0,0
2019-01-02,17,0.000551430063813873,2.99838506903912e-06,0.000147434288522319,7.53951385993141e-06,8.18242866435481e-06,0,0,0,7.15066478655855e-05,3.84825528344482e-05,0,2.35161859791638e-05,6.62258075669378e-07,0,3.48457069745388e-06,0,8.40691311764418e-05,0,0,0,0,0
2019-01-02,18,0.0012387197085674,1.605775129107e-05,0.000267788809765029,4.41560118225188e-05,8.40900655386364e-05,0,0.000175360318688178,0,7.56234070725903e-05,4.13606548534943e-05,0,6.57452518651515e-06,1.2300354299178e-06,0,3.40446562394919e-06,0,3.9312894431469e-05,0,0,0,3.38797835035577e-06,0
2019-01-02,19,0.00127867840884376,1.66121526903354e-05,0.000214632229549499,4.69595681287105e-05,0.000253350635624285,0,0.000308642383743963,0,0.000106219985250771,4.93391060260505e-05,0,6.59453896181657e-06,9.69015911516415e-07,0,3.35439995300876e-06,0,3.98612203071249e-05,0,0,0,3.36638098279061e-06,0
2019-01-02,20,0.00108887458253102,6.97389385899361e-06,0.000151004805985853,3.42434377399125e-05,0.000160288141715003,0,0.000308607456578068,0,0.000111651348235632,4.86903506531022e-05,0,4.81331295999055e-06,7.42559388666914e-07,0,3.33437368463259e-06,0,3.90718951549765e-05,0,0,0,3.360314531096e-06,8.405093317673e-09
2019-01-02,21,0.000774199817854623,7.32142667772903e-07,7.43189168673731e-05,1.91242590886646e-05,3.21326004402095e-05,0,0.000191184320676719,0,6.73904884777949e-05,4.90242276861285e-05,0,0,3.30956532865859e-07,0,3.12409786668278e-06,0,3.78767028111595e-05,0,0,0,0,6.46383871873626e-09
2019-01-02,22,0.000156837898584743,0,8.48499374761102e-06,2.53321337666604e-06,8.31788893024644e-07,0,6.03454607712484e-05,0,4.41018076961966e-05,3.84466553037934e-05,0,0,1.00958908018522e-07,0,2.12608878215627e-06,0,3.6526546632022e-05,0,0,0,0,0
2019-01-02,23,2.26765624068386e-05,0,6.58941003803834e-08,0,0,0,0,0,3.55702791025833e-05,3.56015510148757e-05,0,0,0,0,1.11448186140233e-06,0,0,0,0,0,3.36216344965202e-06,0
2019-01-03,0,0,0,0,0,0,0,0,0,0,3.02818169525726e-05,0,0,0,4.44967329225445e-06,1.67055125540349e-06,0,0,0,0,0,3.60744998003227e-06,0
2019-01-03,1,0,0,0,0,0,0,0,0,0,3.14059396256128e-05,0,0,0,1.94985683593172e-06,1.85316078359161e-06,0,0,0,0,0,3.62873752881236e-06,0
2019-01-03,2,0,0,0,0,0,0,0,0,0,3.18560086659396e-05,0,0,0,6.07955362177687e-07,1.31105971178283e-06,0,0,0,0,0,3.58072561128204e-06,0
2019-01-03,3,0,0,0,0,0,0,0,0,0,3.127524861568e-05,0,0,0,1.21991043068549e-07,9.52165952273203e-08,0,0,0,0,0,3.4974643113351e-06,0
2019-01-03,4,0,0,0,0,0,0,0,0,0,3.081997993303e-05,0,0,0,3.37975184894832e-07,3.93710428395023e-07,0,0,0,0,0,3.49464595980647e-06,0
2019-01-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01933777441239e-07,1.99490671115816e-06,0,0,0,0,0,3.40787671168027e-06,0
2019-01-03,6,1.96796598861111e-06,0,1.80531781864064e-08,2.50576856296865e-06,0,0,0,0,0,0,0,0,0,2.49981645632272e-06,8.44362546977433e-07,0,0,0,0,0,0,0
2019-01-03,7,0.000317180175183723,5.40708774116721e-05,1.10324977805817e-05,8.20040219561063e-06,0,0,0,0,0.000130702606178296,3.55391553069966e-05,0,0,0,3.46974524137594e-06,1.57005944069186e-06,0,4.65309678221734e-05,0,0,0,0,0
2019-01-03,8,0.000275715031906937,2.3987080552313e-05,1.26372247304845e-05,7.24919559172417e-06,0,0,0,0,0.000137356600661497,3.73545304296655e-05,0,2.10144640664868e-05,0,6.61951397634257e-06,1.55567056686358e-06,0,4.72006436863662e-05,0,0,0,3.48706039664961e-06,0
2019-01-03,9,0.000107888490746193,0,5.17524441343651e-06,3.10393733899792e-06,0,0,0,0,0.000164927290843621,3.00885302485175e-05,0,2.12146018195009e-05,0,7.98941339440743e-06,1.0836614343714e-06,0,4.73650113954891e-05,0,0,0,3.43802907537489e-06,0
2019-01-03,10,4.92490980906231e-05,0,1.48437242866008e-06,5.20660456864167e-06,0,0,0,0,0.000166835715643566,3.04511053074433e-05,0,0,0,3.98970706429107e-06,9.77987822717439e-07,0,8.5254419440403e-05,0,0,0,3.4578075068471e-06,0
2019-01-03,11,1.78815183736745e-05,0,4.57347180722296e-07,0,0,0,0,0,0.000166124929874702,3.02339202473256e-05,0,0,0,2.749798101955e-06,1.18262123955226e-06,0,8.63207587048833e-05,0,0,0,0.000443222756248592,0
2019-01-03,12,1.18877133322194e-05,0,3.55045837665993e-07,0,0,0,0,0,0.000166753740350954,3.03273138229011e-05,0,0,0,1.71987372195003e-06,1.19307495164462e-06,0,8.68181636043107e-05,0,0,0,0.000456012275579057,0
2019-01-03,13,1.11884360773829e-05,0,1.12330886493195e-07,0,0,0,0,0,0.000196438793263242,0,0,0,0,1.89986050680527e-06,1.57926151101071e-06,0,8.62632350087508e-05,0,0,0,0.000439972657251744,0
2019-01-03,14,0,0,2.26667681673769e-07,0,0,0,0,0,0.000181661247221973,0,0,0,0,2.01985169670876e-06,1.9593200322537e-06,0,4.8888939157552e-05,0,0,0,0.00043670756702336,0
2019-01-03,15,0,0,8.42481648698966e-08,0,0,0,0,0,0.000123675724083581,0,0,0,0,2.4198223297204e-06,1.54052069483701e-06,0,4.8027484292514e-05,0,0,0,0.000442339273003447,0
2019-01-03,16,0,1.44543149023169e-06,2.51741540266001e-07,0,0,0,9.02445118641086e-05,0,0.00011993385188547,0,0,0,0,4.02970412759223e-06,4.67809624013696e-07,0,4.74448442815999e-05,0,0,0,3.67155248607712e-06,0
2019-01-03,17,6.40338171928792e-05,1.68186414754232e-05,0.000147434288522319,7.53951385993141e-06,0,0,0.000533880691168426,0,9.52549901050227e-05,0,0,2.35161859791638e-05,0,3.15976800079192e-05,4.08033215537661e-05,0,4.69245299449302e-05,0,0,0,0.000228598291435172,0
2019-01-03,18,0.000572408381458967,8.20341164040379e-05,0.000267788809765029,4.41560118225188e-05,0,0,0.00148959971698983,0,6.55200522280848e-05,3.87411350469088e-05,0,4.86334739824409e-06,0,3.09977240584018e-05,4.92646202053824e-05,0,4.49338098939035e-05,0,0,0,0.000236997378756672,0
2019-01-03,19,0.000658319587053157,8.91331928396638e-05,0.000214632229549499,4.69595681287105e-05,0,0,0.00147781628913584,0,7.0863941577537e-05,4.71659555142926e-05,0,5.04347137595683e-06,0,1.65987812699829e-05,4.00781703758649e-05,0,0,0,0,0,0.000240442363763479,0
2019-01-03,20,0.000514468266058233,3.68106737617484e-05,0.000151004805985853,3.42434377399125e-05,0,0,0.00107250349354638,0,6.92319334654838e-05,4.71566561539837e-05,0,5.21358846601887e-06,0,5.20961749497656e-06,1.66442321728038e-05,0,0,0,0,0,0.000233993135957002,0
2019-01-03,21,0.00028470573946912,1.64911178797152e-05,7.43189168673731e-05,1.91242590886646e-05,0,0,0.000573226642508794,0,3.54648108907477e-05,4.56874572182979e-05,0,0,0,4.37967843147741e-06,2.99158404883766e-06,0,0,0,0,0,0.000230595123475671,0
2019-01-03,22,3.23665472238578e-05,5.58699084530956e-06,8.48499374761102e-06,2.53321337666604e-06,0,0,0.000199189627099881,0,0,3.5858433344269e-05,0,4.60316831932568e-06,0,3.01977827923785e-06,1.38285388391141e-06,0,0,0,0,0,3.70914050061325e-06,0
2019-01-03,23,0,0,6.58941003803834e-08,0,0,0,0,0,0,0,0,0,0,4.80964686196492e-06,1.46546224096312e-06,0,0,0,0,0,3.71152910350453e-06,0
2019-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54156339114331e-06,2.61415898188614e-06,0,0,0,0,0,0,0
2019-01-04,1,0,0,0,0,0,0,0,0,0,3.1184254875023e-05,0,0,0,3.06827471849051e-06,3.26968883777755e-06,0,0,0,0,0,0,0
2019-01-04,2,0,0,0,0,0,0,0,0,0,3.17071189078754e-05,0,0,0,3.08812326115371e-06,1.48213410938628e-06,0,0,0,0,0,0,0
2019-01-04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50224627791827e-06,1.42458862720735e-06,0,0,0,0,0,0,0
2019-01-04,4,0,0,0,0,0,0,0,0,0,3.04992019989335e-05,0,0,0,3.09521274062385e-06,2.50289303478813e-06,0,0,0,0,0,0,0
2019-01-04,5,0,0,0,1.3875701302441e-06,0,0,0,0,0,0,0,0,0,3.19544538125656e-06,2.82695810965134e-06,0,0,0,0,0,0,0
2019-01-04,6,0,0,1.00295434368925e-06,9.41827706772139e-06,0,0,0,0,0,0,0,0,0,3.28908850571041e-06,3.05838166700638e-06,0,0,0,0,0,0,0
2019-01-04,7,1.04891588225465e-06,3.47741706228571e-06,2.88850850982503e-06,1.31201428779223e-05,0,0,0,0,3.48884845957408e-05,3.58281354284239e-05,0,0,6.78019529662008e-09,3.01260880564112e-06,5.28970848947943e-07,0,0,0,0,0,0,0
2019-01-04,8,1.94798663847292e-05,5.45668103020912e-06,3.42007431198033e-06,8.10775467239209e-06,0,0,0,0,5.96508212168354e-05,7.2263929056818e-05,0,0,2.93008439809688e-06,2.70949106141325e-06,1.57996243040388e-09,0,4.48378703728756e-05,0,0,0,0,0
2019-01-04,9,6.23355724311335e-06,1.28902573041371e-06,2.07611549143674e-06,0,0,0,0,0,3.46238643523959e-05,6.59499633864346e-05,0,0,3.23009303954024e-06,2.19065915553638e-06,1.58207520171756e-09,0,4.50699659816189e-05,0,0,0,0,0
2019-01-04,10,7.92181232978988e-06,0,2.04602686112606e-06,0,0,0,0,0,6.7769974100665e-05,2.91955916726192e-05,0,0,2.06005933791112e-06,2.96446234069234e-06,1.57996243040388e-09,0,4.60988898333104e-05,0,0,0,0,0
2019-01-04,11,6.84292742232796e-06,0,1.44425425491251e-06,0,0,0,0,0,3.59524639119174e-05,0,0,0,6.63019097589839e-07,3.28076911654377e-06,1.57996243040388e-09,0,4.6373002750533e-05,0,0,0,0,6.99774448296191e-07
2019-01-04,12,1.1088539326692e-06,0,1.41416562460184e-06,0,0,0,0,0,3.38632935887511e-05,0,0,2.11145329429939e-05,0,1.79009856584105e-06,1.57996243040388e-09,0,4.66427138544864e-05,0,0,0,0,1.12561106989505e-06
2019-01-04,13,0,0,2.59765175015515e-07,0,0,0,0,0,0,2.92214898911139e-05,0,0,0,2.50115635794331e-06,3.0950898169399e-07,0,4.64044156906819e-05,0,0,0,0,0
2019-01-04,14,0,0,3.22951298667937e-07,7.32086650615174e-05,0,0,0,0,3.36216664152851e-05,2.92376887768133e-05,0,0,0,2.47142854064472e-06,1.57996243040388e-09,0,4.55668706749929e-05,0,0,0,0,0
2019-01-04,15,0,0,1.97582005706781e-07,0.00023742216960017,0,0,0,0,3.3231783926035e-05,0,0,2.1314670696008e-05,0,2.30514074997014e-06,3.63208419031276e-07,0,3.67629440128239e-05,0,0,0,0,0
2019-01-04,16,7.57217370237167e-06,0,2.60768129359204e-07,0.000289505236878445,0,0,0,0,6.61701562864421e-05,0,0,0,0,1.7736297750268e-06,1.27451177199632e-08,0,3.74428240805045e-05,0,0,0,0,0
2019-01-04,17,2.91698512017484e-05,1.8211091501485e-05,2.60768129359204e-05,0.000313111180976579,0,0,0,0,4.41290994704441e-05,3.62647053973345e-05,0,0,1.01002909285933e-06,2.13484325369961e-06,1.25164177351073e-06,0,3.807078275985e-05,0,0,0,0,0
2019-01-04,18,0.000255735681768753,0.000111722826057467,0.000169225477547655,1.16001147249118e-05,0,0,0.000143467824549829,0,9.5983170631099e-05,3.97493656920132e-05,0,6.60454584946728e-06,5.69016389937585e-07,2.50518606207091e-06,6.14806439148471e-07,0,3.93154955029463e-05,0,0,0,0,0
2019-01-04,19,0.000273717096893118,0.000114789174521404,0.000187358892081557,1.93851900791623e-05,0,0,0.000287280929082507,0,0.00011975090702513,4.74488360553023e-05,0,6.64457340007011e-06,0,2.01916174736682e-06,5.97784111028725e-07,0,3.93710183748655e-05,0,0,0,0,0
2019-01-04,20,0.000174819313709108,5.76573457389188e-05,0.00012615059439489,7.11932084583984e-06,0,0,0.000188011936094416,0,0.000121020524361919,4.79881989532189e-05,0,6.66458717537152e-06,0,1.76023075882091e-06,7.18943034704564e-07,0,3.83826112134934e-05,0,0,0,0,1.19999047980141e-08
2019-01-04,21,9.97968539402282e-05,2.31233457600918e-05,3.38998568166965e-05,7.95086565895739e-07,0,0,9.11976243254352e-05,0,0.00011299894207027,4.81704864138978e-05,0,0,0,1.81210694992252e-06,2.42119587294753e-07,0,3.68439773934627e-05,0,0,0,0,5.07995969782596e-06
2019-01-04,22,1.91801761326565e-05,7.55348169283887e-06,5.11506715281515e-07,0,0,0,0,0,1.69163014194782e-05,3.8412657642449e-05,0,0,0,1.83689512990341e-06,7.87874451768766e-07,0,0,0,0,0,0,0
2019-01-04,23,1.22873003349831e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.71114436288456e-06,6.16103140025828e-07,0,0,0,0,0,0,0
2019-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,1,0,0,0,0,0,0,0,0,0,3.00301342655025e-05,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,2,0,0,0,0,0,0,0,0,0,3.16042259857479e-05,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,3,0,0,0,0,0,0,0,0,0,3.01322272426572e-05,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,4,0,0,0,0,0,0,0,0,0,3.06081945014787e-05,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,5,0,0,0,0,0,0,0,0,0,3.00287343618e-05,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,8,6.9128551478116e-06,0,0,0,0,0,0,0,0,0,0,0,4.05302674330744e-06,0,0,0,0,0,0,0,0,0
2019-01-05,9,2.42749104178933e-05,0,9.75874576409636e-07,0,0,0,0,0,0,0,0,0,2.97162559464874e-05,0,0,0,0,0,0,0,0,0
2019-01-05,10,2.18773884013113e-05,0,0,0,0,0,0,0,0,0,0,0,4.09756802627374e-05,0,0,0,0,0,0,0,0,0
2019-01-05,11,2.08784208944021e-05,0,0,0,0,0,0,0,0,0,0,0,3.8501108985232e-05,0,0,0,3.59858238883767e-05,0,0,0,0,0
2019-01-05,12,1.95797631354201e-05,0,0,0,0,0,0,0,0,0,0,0,2.36301806432867e-05,0,0,0,3.80073566322882e-05,0,0,0,0,0
2019-01-05,13,1.848089887782e-05,0,0,0,0,0,0,0,0,0,0,0,1.41004061478382e-05,0,0,0,0,0,0,0,0,0
2019-01-05,14,1.52842028557106e-05,0,0,0,0,0,0,0,0,0,0,0,1.02002938090745e-05,0,0,0,3.6164997696678e-05,0,0,0,0,0
2019-01-05,15,7.50224597688803e-06,1.92570281597348e-08,0,0,0,0,0,0,0,0,0,0,5.80965734126274e-06,0,0,0,3.79759436921394e-05,0,0,0,0,0
2019-01-05,16,2.13779046478567e-05,2.09886954832738e-06,3.97169920100941e-06,0,0,0,0,0,3.26521586253499e-05,0,0,0,3.90486247558661e-05,0,0,0,3.91233163372584e-05,0,0,0,0,0
2019-01-05,17,6.01378439159333e-05,3.68586479228531e-05,0.00023647657515505,6.50825571080209e-05,0,0,9.1681615052839e-05,0,3.25983748358072e-05,0,0,0,8.13598434874289e-05,0,0,0,4.03816346850053e-05,0,0,0,0,0
2019-01-05,18,0.000414571515367314,8.66533284952306e-05,0.000412710697656406,0.000152142993116366,0,0,0.000488575167407325,0,3.59398677084185e-05,3.59210290383914e-05,0,4.69323030818205e-06,7.73022266119074e-05,0,0,0,4.05600081636213e-05,0,0,0,0,0
2019-01-05,19,0.000380606620132402,4.37399416562978e-05,0.000331168503605783,0.000128162573997333,0,0,0.000256625854535871,0,3.81003165482092e-05,3.73190328714971e-05,0,4.87335428589479e-06,5.36845463286808e-05,0,0,0,4.15421127287215e-05,0,0,0,0,0
2019-01-05,20,0.000193799696340383,8.75578413243907e-06,0.000203485394973736,5.82284627014479e-05,0,0,0.000193783899738342,0,3.82877600526564e-05,3.65561853468019e-05,0,5.003443825354e-06,4.28077330331515e-05,0,0,0,4.0175249667403e-05,0,0,0,0,0
2019-01-05,21,7.45229760154257e-05,1.8928804940844e-06,7.69265981609651e-05,1.11140982138313e-05,0,0,0.000192148310455424,0,3.74500125501139e-05,3.72096403964655e-05,0,0,2.62197552333454e-05,0,0,0,3.82383517877142e-05,0,0,0,0,0
2019-01-05,22,4.68515760740411e-06,0,2.44720859860176e-06,1.37668632415542e-07,0,0,0.000100881630133419,0,3.67017380803608e-05,0,0,0,2.25887506459563e-06,0,0,0,3.61151771737668e-05,0,0,0,0,0
2019-01-05,23,0,0,0,0,0,0,0,0,3.46839462436881e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79301835146204e-06,3.23504339348678e-06,0,0,0,0,0,3.7078312663925e-06,0
2019-01-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0615386359344e-06,4.22695447929275e-06,0,0,0,0,0,4.04130621481762e-06,0
2019-01-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76015076469431e-06,3.47609958593075e-06,0,0,0,0,0,4.01343251831635e-06,0
2019-01-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95329658337562e-06,3.90533260917143e-06,0,0,0,0,0,3.95635590278436e-06,0
2019-01-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96928540943027e-06,3.97485379983931e-06,0,0,0,0,0,3.8847977575893e-06,0
2019-01-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73361271319398e-06,3.49817854681548e-06,0,0,0,0,0,3.77028473696847e-06,0
2019-01-06,6,0,0,0,0,0,0,0,0,0,4.09300844718797e-05,0,0,0,2.01778184868293e-06,4.4123076062484e-06,2.97279671868982e-05,0,0,0,0,3.73504534870621e-06,0
2019-01-06,7,0,4.55082892238482e-06,0,0,0,0,0,0,0,0,0,0,0,1.74693173527327e-06,1.35462685863519e-06,0,0,0,0,0,3.64481812317254e-06,0
2019-01-06,8,8.05167810568808e-06,2.28054169966046e-05,0,0,0,0,0,0,0,0,0,0,0,1.73088291362368e-06,7.71585085071587e-07,0,0,0,0,0,3.73574493951119e-06,0
2019-01-06,9,7.93180200485898e-06,2.69527832240996e-05,0,0,0,0,0,0,0,0,0,0,0,4.28548534740317e-06,6.73787804769972e-07,0,0,0,0,0,0.00041085069087131,0
