2019,2020,2021,2022,2023,2024,2025
36.75893,34.96046,32.75687,51.28048,188.26041,177.62882,55.39147
35.25635,30.48972,30.4548,47.38392,153.37594,170.89578,64.50389
33.51353,28.43884,30.42018,46.78323,146.92835,169.87678,60.65388
32.29197,27.45685,29.19678,45.48178,141.59584,163.06704,59.19008
32.1879,28.01887,29.17876,46.31895,136.98174,162.4891,59.1751
35.04575,30.40121,29.23418,47.65231,141.42892,161.59482,61.78947
38.83243,35.39546,34.03089,53.74539,144.22033,166.74183,66.64072
47.93573,52.42509,43.73395,63.3936,142.59997,175.48982,72.44769
44.50431,51.91977,44.45616,69.30185,144.85375,159.92022,69.63143
39.7448,36.55635,32.80452,53.1148,137.19367,106.81872,43.99071
38.98115,31.39095,27.80937,47.44939,130.57395,71.5886,24.16295
37.42724,25.10719,25.19007,43.50052,131.09112,51.81565,16.21968
33.97249,23.25447,22.76962,39.49273,128.11517,48.85186,16.52085
33.40395,21.76959,21.15787,37.42476,126.20369,37.83155,11.19724
36.48556,18.33,22.70208,37.40501,124.31439,35.31101,4.90771
37.18992,25.00001,25.94303,40.36673,124.55093,45.70718,7.68306
40.34463,31.51,33.61274,48.49266,139.46957,100.82272,34.18354
50.15247,51.78715,44.49397,62.19498,165.7441,171.37975,63.90372
66.60737,77.38795,56.68758,74.08369,178.8213,194.63994,69.92709
62.7658,62.36504,48.36678,68.873,173.98318,196.18755,69.95991
59.94921,50.30548,44.5417,62.25439,165.30075,199.73937,69.75706
51.15388,45.90175,40.20433,58.56219,160.0251,199.67551,67.1661
41.89298,39.63581,37.18335,54.60924,144.77802,195.77056,66.37594
39.0443,34.85617,33.71626,52.85,142.28771,194.61146,65.67356
37.20467,34.05087,31.34381,51.52551,134.55459,186.76458,63.44236
39.51,30.84982,28.15702,46.62065,129.57197,203.34952,59.30754
38.55033,30.08267,28.45217,45.89112,127.86814,190.09692,56.3475
37.16679,30.06299,27.35009,44.62318,124.74592,188.79442,55.90292
37.66247,31.17532,28.03873,45.50942,123.54225,187.56183,55.82225
38.60614,34.32534,28.77189,47.3456,125.27584,189.13999,58.18654
41.17856,41.92119,32.04855,50.65861,127.6345,206.02397,61.92673
53.14766,59.2008,42.2607,58.81633,131.2164,221.26578,69.69253
58.32871,57.05038,61.08933,59.14365,130.83135,215.70099,66.95861
45.17599,35.44686,50.11,52.04901,120.62646,153.93897,49.55201
48.41667,31.30853,48.09177,47.28751,109.27513,117.68538,27.02373
44.95198,30.00471,48.98692,43.95102,104.96347,111.24347,19.29192
43.80798,26.07487,48.72316,42.98319,102.30733,101.61897,9.33006
40.13553,24.02387,47.05831,41.26143,101.01661,106.24194,5.53965
40.01094,24.41721,46.95115,40.42783,101.71898,104.70935,0.936149999999999
41.41978,35.26178,50.07795,42.16389,109.04719,112.52301,4.8797
42.9672,35.88311,59.49101,51.28081,126.91287,150.19774,30.30313
54.30854,58.87276,68.73833,59.97019,152.3085,229.09874,61.44458
70.78507,69.51524,63.8,72.6935,174.23514,253.47486,69.37093
73.90444,59.8455,59.64596,72.29031,170.14804,250.31426,68.61856
67.48782,58.7073,40.55279,63.31099,164.21093,249.31269,64.80057
53.56568,48.2427,38.38078,58,161.13601,244.56181,65.17366
46.61489,45.37645,35.51218,56.02296,148.40092,243.42722,66.04573
43.48716,39.02609,34.33592,53.58505,136.49289,226.20061,61.43901
40.63406,37.63507,30.49085,52.25777,134.38232,214.75591,60.58735
44.65012,31.10272,30.58787,51.69837,138.31459,206.62015,53.48387
43.37538,28.71119,30.04869,48.68746,129.61478,202.96687,52.81829
42.30939,28.18142,29.86931,47.59277,128.77289,204.83334,52.86218
42.96933,28.49745,29.84731,47.77666,129.62636,204.11679,52.77728
43.67633,31.81762,30.37382,47.85103,140.13,208.26007,55.57318
47.29408,37.26487,32.44831,50.41299,142.80642,212.24379,60.00042
59.02326,51.27142,37.56375,55.95926,164.4709,224.29445,69.97008
69.087,53.73578,35.20478,53.00727,174.33267,209.78483,74.82602
49.14808,39.52967,27.32371,42.58563,162.35277,136,55
45.01875,33.88,23.30377,29.48253,137.92597,106.71099,36.36001
41.16501,31.44,19.33896,19.26592,127.56638,87.05547,29.73538
39.08993,27.68705,17.42419,19.31242,122.49826,86.87981,27.30088
37.49985,22.25985,15.91406,20.64609,116.95347,75.26282,23.58393
38.06427,19.43552,15.69084,21.98502,113.1031,70.21678,23.18875
39.72185,26.2556,20.92189,27.97805,113.31988,94.06522,24.45001
46.20251,34.39752,30.081,42.6441,129.61711,120.11258,46.45
67.10609,60.14459,40.07272,61.51112,169.57,212.0468,74.07178
76.1069,64.02085,47.82045,73.16808,197.8032,227.41186,77.78969
75.55865,53.59624,46.02823,73.51903,189.48347,223.74384,61.71945
68.08384,49.23678,42.57915,64.43699,182.25741,228.03578,61.14
58.10218,44.14,39.86493,62.71727,176.69307,223.80595,60.33339
50.50468,37.28072,37.90151,57.07831,165.05531,219.11291,58.97
46.93104,34.11886,33.12,54.8348,153.31226,207.19828,56.84843
43.42249,32.03072,32.85117,51.17369,141.94084,205.32189,59.07
42.02251,29.46063,30.51882,51.75593,138.67466,79.82549,51.2983
40.79879,27.46216,29.81219,48.9395,134.57694,74.06939,50.30773
40.06507,26.09278,30.40167,48.02828,131.9281,71.89292,48.83645
40.62157,27.52421,30.40607,47.94164,131.3659,71.34388,48.66074
41.74247,28.86138,30.57337,49.33,136.94452,76.84277,49.9428
45.90986,37.12232,32.46836,52.8849,149.75584,83.74069,54.09739
63.17593,55.12146,33.96135,61.61076,169.95045,90.94117,72.11734
63.14508,43.16577,30.93374,61.20448,171.59123,91.99727,72.86721
58.27539,36.06872,20.30499,52.65085,140.57114,84.74436,52.01973
57.56142,41.39271,12.65479,47.18907,110.24752,55.15741,38
52.8405,25.97842,8.61845,44.26996,93.76753,49.96419,26.71274
47.12761,23.74044,7.18969,42.40004,81.6036,38.41842,24.87204
42.90293,18.38457,5.99512,42.20813,81.13401,27.23636,24.34694
43.84554,16.89605,6.57701,42.61362,78.66868,25.19505,19.22043
45.0346,23.11182,14.01515,44.54213,86.39064,30.80999,21.17294
53.21037,32.70089,25.8173,50.28953,119.95395,54.06641,22.96154
65.64152,40.02695,40.00334,63.75123,173.66123,76.81862,68.69917
71.14692,58.14885,49.75779,78.55918,219.69993,80.78151,74.67662
