2019,2020,2021,2022,2023,2024,2025
-0.98556,22.68,20.57001,45.00604,62.86281,19.83232,-7.86239
-2.71446,22.09629,18.0678,49.71889,60.24899,16.68809,-7.75496
-4.39468,21.38362,14.99355,52.30358,60.59142,17.84256,-8.86952
-1.74578,22.5,14.7,58.34145,64.03668,21.77591,-7.35562
0.03156,24.1081,17.65,62.45586,77.82476,10.82001,-2.20189
11.80057,25.66494,31.89346,73.59816,94.3338,29.00646,17.41322
30.61739,31.54873,47.3055,119.30222,125.49825,32.75703,44.41799
51.3179,42.03608,58.70106,155.56087,145.19033,41.59533,48.59882
52.04315,40.72154,50.09134,128.95543,141.24817,41.7418,46.26812
42.35269,33.08608,44.02552,100.31238,111.63556,41.41521,43.2509
33.15029,29.70023,41.94126,80.55956,104.55519,40.27735,40.29763
29.02349,27.44343,39.00099,72.29141,95.11083,39.78057,38.39878
28.97349,25.8417,36.1865,62.23346,78.35324,48.1586,31.73867
24.08465,25.21762,33.1409,60,75.33372,47.41542,31.75065
22.8926,25.10995,32.41539,57.6541,73.42038,44.07036,31.55905
22.32839,25.09552,32.94469,57.33892,72.61284,44.06911,31.59626
23.1304,25.68805,35.96485,59.24229,76.90793,44.72296,34.20826
27.00311,29.73253,43.02009,67.10529,86.03376,46.99532,36.0973
27.44169,33.37561,48.34495,87.98752,108.74844,47.44789,47.83224
20.0737,31.64649,45.35609,73.33625,98.71263,37.78639,42.71253
6.69763,25.25978,38.16166,54.09845,75.34224,26.7495,36.78003
-0.00153,22.658,33.66637,44.85828,70.26722,30.77965,34.5093
-0.02352,21.59779,27.64,44.15264,66.21064,25.40158,28
-0.02278,21.17629,29.94388,47.06585,57.19,17.57999,24.67236
-0.13023,20.79017,24.64641,52.49186,52.02859,17.86949,17.35556
-0.00146,18.49323,24.39608,53.35634,48.32031,14.17014,11.18853
-0.02192,19.22659,17.63726,61.15799,45.45357,15.81194,11.16921
-0.00342,20.72935,17.9316,62.99113,43.66776,14.79018,10.17266
1.01606,23.70804,20.67914,66.9547,49.29206,24.5969,15.2529
21.39107,25.66854,32.71243,82.55064,63.46467,29.99999,23.93322
41.6411,36.75539,44.68952,164.35462,86.74196,37.66911,41.49382
60.37817,47.35163,57.86784,216.36844,102.16786,43.7856,49.59589
53.24981,41.51097,49.0018,156.89896,103.18592,49.66665,43.38346
48.21076,35.31,42.70159,94.33641,91.72981,44.02,37.60327
41.35419,29.91905,41.96127,83.34846,81.22506,41.22746,36.29552
32.41284,26.97808,39.0283,74.23396,74.90671,41.40582,34.36436
26.92995,27.88634,36.32675,67.89621,66.55705,36.475,35.94489
24.6413,26.18657,32.95746,63.95346,65.11583,35.63999,35.09797
23.27895,25.24878,32.08448,61.5,62.57842,35.68125,34.80078
23.35654,25.1531,31.95256,60.02734,59.42562,35.63999,34.39273
28.56436,26.62999,35.21734,64.30279,64.45922,38.51003,35.00046
39.56288,29.14,42.39988,70.22357,66.33,42.02,38.67549
47.7833,32.83729,45.75465,86.15903,72.88959,59.04339,46.08159
46.01298,30.98226,39.08311,67.19468,65.31033,42.7072,40.15389
28.44278,26.98177,31.78039,55.58626,48.25309,37.09146,28.29993
18.93606,26.62635,27.32316,49.2089,43.48109,30,16.57265
21.33228,29.23492,24.34,51.91279,32.35163,27.79256,5.86665
18.97285,25.20644,22.81962,53.77006,26.85867,28.92431,-1.38734
18.45038,24.46259,19.24233,53.27106,23.43586,20.23727,-4.21865
17.1303,23.9928,17.36,55.75043,22.34148,15.11089,-5.71271
18.30164,22.85381,15.07,60.80093,22.31659,12.98838,-6.32781
19.02175,24.90985,15,65.65614,21.43708,17.5394,-6.69868
23.31084,25.68267,14.86376,67.91382,21.87753,20.04157,-3.42298
35.70659,28.33652,29.62,74.32442,46.10558,20.1735,12.54368
56.47228,36.45272,44.04258,109.74001,83.65535,41.19457,42.17192
78.10354,43.16934,58.91041,141.04932,96.62273,55.05782,51.35762
62.7452,37.99377,51.95252,98.60912,95.68964,53.14011,43.10362
50.89372,33.05285,43.8304,79.60418,86.80498,44.24211,39.235
36.68627,29.63007,42.95644,71.16472,79.91158,41.32379,37.77622
30.89697,25.58973,38.2166,64.46662,72.25875,40.09191,36.84314
23.50521,25.88128,36.9129,64.8429,57.27,35.89379,35.80329
20.34984,25.47493,34.51153,64.56194,57.36198,35.69761,34.79276
19.22859,25.38495,33.72582,60.56092,55.87999,35.00918,34.25992
20.52376,25.41797,34.84329,59.46999,54.55301,34.94357,34.73047
20.59678,26.4351,39.53,59.53,57.04,39.99202,34.7227
28.86187,29.87766,42.28217,60.48727,59.23,50.61499,41.24456
41.87,31.01806,47.20199,63.98462,64.19491,54.8518,52.83395
34.68929,34.19534,48.04502,50.1849,48.85745,42.47527,41.72217
22.23995,28.52829,41.44667,40.52455,24.84986,30,30.98105
10.60939,29.0063,34.34937,34.69125,25.60139,24.86001,23.09289
0.22981,27.80586,30.45124,24.73885,16.84403,21.46293,10
-0.00870000000000001,24.96167,27.65105,20.90738,9.70717,15,3.17569
0.0484,24.2175,25.34066,16.50129,8.70734,11.50001,1.01088
-0.0201,25.50136,22.29238,12.27054,6.54226,10,0.8437
-0.01264,24.00677,21.76808,13.07791,7.3259,10.86693,0.13846
-0.0074,26.38159,16.74116,19.69556,8.43609,14.19751,1.45991
-0.000140000000000001,26.38985,13.44081,34.94986,7.22552,15.03501,11.96607
8.78335,28.15351,29.04594,48.33752,38.26887,30,22.55757
35.30052,34.7993,43.02029,74.08665,89.54374,51.12688,53.3124
61.12664,42.37747,57.32668,96.18078,103.32956,56.64149,58.47456
56.97333,37.08955,50.92704,80.45153,95.75935,53.86003,53.98474
43.90012,33.58575,42.98305,69.98947,87.54453,47.63496,49.75882
30.35,29.8517,39.14845,64.21721,81.9425,44.25928,47.55289
23.17869,28.13866,36.40171,60.14375,69.41248,42.69799,44.15133
19.24869,31.7436,38.05959,71.49967,80.93871,45.16407,41.27557
16.34253,30.27193,39.00351,63.16893,74.14674,42.80313,40.51591
17.23928,28.84938,34.28188,63.51322,73.9153,41.71422,36.58907
17.55752,28.98308,36.04575,63.52197,73.94787,41.81623,35.22153
18.41249,29.9881,39.00294,66.49646,74.38038,42.19169,36.93692
33.01435,28.61005,40.93769,66.71504,88.93584,46.38227,41.91578
42.56417,30.7944,42.3708,65.9604,113.45087,53.74027,50.44636
31.95234,33.42552,37.69256,48.47892,97.57769,49.77944,36.67533
16.56975,29.0504,23.89814,34.6744,72.69092,33.16492,24.38409
5.17478,26.68371,17.60445,27.8923,61.93299,29.1094,18.41037
1.83412,21.88061,15.90923,22.11296,51.27228,31.44796,9.79408
0.41336,18.7176,15.91043,22.88278,33.97502,25.06447,5.80568
0.02776,17.26072,10.98333,22.89218,33.809,24.2238,7.33505
-0.02293,16.28524,11.14999,21.1275,36.30628,25.84535,6.70258
0.04207,14.74981,9.18,22.72203,33.0203,27.35999,9.13253
0.15025,17.12673,15.45025,22.67227,39.93453,34.71642,5.65001
0.75094,20.75593,8.35,22.68512,49.73659,31.30234,12.55927
12.78,27.99413,27.02892,47.12536,72.28651,40.84412,28.7928
33.34396,29.88266,47.24169,78.08733,108.22413,54.92361,47.66506
61.08622,37.58614,54.21201,106.13934,129.31791,65.03265,51.14433
60.23731,32.75874,50.59647,93.17355,111.56607,60.15727,46.76394
49.32923,30.74456,45.22714,81.72012,103.16062,51.5708,44.51443
31.24202,31.02693,42.43002,76.82461,80.14163,47.29844,43.06975
26.26334,27.40665,39.58129,70,77.20115,42.37634,39.43822
20.73302,25.83986,40.27861,60.4533,59.36836,41.43655,30.45847
20,25.24901,40.18662,58.77048,57.61685,37.48772,30.49044
18.74279,24.87793,37.18584,57.02877,55.30003,37.20209,29.6804
20.25675,24.45411,35.85356,54.06228,54.59435,38.22188,29.64835
24.37458,26.95941,42.03,57.67863,57.32434,38.27004,30.22279
36.46265,26.02274,46.44,71.98365,65.62056,47.86293,35.80622
49.71675,25.50592,50.71,92.08084,96.13097,56.81648,50.45712
37.95813,20.61322,47.87,76.11,76.72,43.69,38.48109
21.86731,13.7206,32.36335,70.78785,62.23566,33.63737,31.53257
15.22038,9.05212,24.50729,64.30255,54.30765,28.94473,25.78951
10.85678,8.92,21.24061,59.212,42.82339,26.12855,14.85402
9.10589,6.81476,18.55766,53.98104,28.95612,23.07287,5.68673
7.39961,6.67005,17.90987,50.50506,24.93604,21.52716,2.38381
6.47946,4.92721,21.62,46.13,25.96933,20.68604,2.2042
8.05705,5.51411,22.21135,44.64014,25.13242,21.60473,2.32628
13.44174,6.43898,24.363,43.72255,26.59235,24.6295,3.21715
15.58046,7.61935,23.67013,46.52016,43.79299,22.19179,8.18024
22.924,16.1296,33.48414,57.92836,69.90486,39.16829,19.61313
36.12247,25.55999,56.89808,87.08611,97.56967,53.18752,41.29078
52.06136,32.48282,65.46331,104.80182,117.98639,60.85873,45.71398
54.18782,31.07985,60.87179,99.02947,103.12209,54.2249,43.44218
41.75158,29.26696,51.42627,88.82747,91.66658,48.29522,41.02889
29.27245,27.15294,45.39,75.70765,80.06915,39.92205,38.86469
25.67218,24.46439,41.68734,69.01205,70.03069,37.09609,37.45345
27.1686,27.45387,38.59469,73.52135,63.03,36.02,31.67445
22.4085,26.94,36.19563,66.69764,58.89353,35.06216,29.0902
20.33362,25.68731,34.39946,65.54051,58.09626,34.89784,25.6004
20.89679,24.49413,35.04192,65.42322,57.7175,35.09781,24.20706
25.89435,24.62282,39.70672,70.03002,62.70762,35.14437,24.74122
35.37237,26.65764,45.67253,84.16246,81.72952,40.34226,24.65225
45.14762,24.98192,57.98365,113.07706,103.82901,45.64,27.24611
36.90248,19.90927,45.75168,106.69402,93.38137,33.39388,20.17038
20.88755,12.29364,34.64517,79.32363,84.33632,37.24913,11.02163
15.32253,12.88881,31.8823,69.79407,73.93504,36.18828,5.45516
6.59256,17.71875,29.83485,62.6093,58.59296,36.60498,-1.72566
2.10794,14.83236,28.09082,60.46914,49.06225,27.64938,-4.78797
1.47111,11.67892,28.64389,53.18716,44.09032,26.27831,-7.13655
1.46477,11.37,28.71604,50,42.66815,21.91687,-4.26339
2.02959,10.32955,27.0379,49.58416,40.42911,23.5767,-5.54722
4.45622,12.20336,27.98151,46.15962,44.68675,27.2992,-3.45058
10.95183,12.78,28.66116,43.1474,55.93071,25.93171,0.393619999999999
20.21819,21.45991,36.52886,61.76797,80.4261,38.57426,8.98819
35.50557,28.92757,58.99212,89.31783,98.84721,38.33096,37.06848
53.42902,34.79706,76.70704,120.96499,119.2042,48.72089,42.46439
53.96253,36.06006,68.10955,116.20931,110.72062,45.51175,40.35369
44.17741,30.61131,52.40471,103.14458,98.75417,41.64113,39.49846
34.76307,32.12372,44.06199,87.44028,84.74079,38.70404,37.28938
32.94223,29.2262,40.86685,76.68,70.91934,37.59788,36.44041
23.1338,26.02109,38.41399,90.85282,62.4175,44.32403,38.34156
24.57783,24.99417,34.09752,83.10174,61.28538,41.03144,36.71092
26.78545,23.30614,32.77673,82.47689,55.44076,38.37347,31.78879
27.26054,22.63634,32.82865,84.48991,54.59418,36.05465,31.26881
33.01013,24.47865,35.69,91.3301,57.51539,35.96596,31.16
33.0101,30.69473,43.0861,105.2,71.09676,41.11093,35.04337
36.30872,28.85363,54.80033,129.41863,100.78854,47.83775,37.79831
30.27534,26.06701,42.69767,121.38689,81.72017,30.55702,17.17775
15.03218,23.30628,31.38,89.1454,67.4625,22.7554,6.14539
1.87005,19.35071,25.19,78.92418,53.03969,34.15779,-0.7506
-0.01983,17.57856,23.22114,72.24579,41.8682,32.70632,-8.90621
-0.0192,15.67587,22.24734,61.60109,30,34.4468,-9.93932
-0.01583,15.24702,20.1017,59.00871,27.47649,34.26563,-10.37001
-0.02749,14.55258,19.81,59.14576,29.05791,33.61999,-10.83269
-0.02278,13.85198,18.7418,57.4962,25.33029,34.19888,-9.94808
0.53505,15.00053,19.99999,55.01726,25.95375,34.15672,-9.58902
7.93857,16.40083,20.41231,55.66981,33.63415,29.06071,-2.74273
22.398,25.39904,29.30049,62.96807,54.42699,32.56279,12.91246
36.47867,30.34796,51.85492,91.91167,84.31213,46.20534,43.3327
52.04901,40.40792,71.5925,128.00488,106.11869,47.90605,47.69934
51.80105,39.04391,65.99522,129.98249,104.48218,49.40413,47.32385
43.02999,33.90511,52.43213,110.61019,89.52594,49.87903,42.83901
33.6243,30.45771,44.54281,92.0685,77.19113,45.16256,41.91543
30.66976,29.18124,40.75994,84.06243,67.26571,43.72457,40.55258
23.97639,21.17862,38.29897,90.39679,64.09101,37.03078,41.24
23.0145,21.92585,35.04859,82.36183,59.30512,36.55148,39.19
22.23251,22.51911,34.61097,80.54504,59.24864,37.02751,39.14723
21.13408,23.44579,34.87172,76.62053,55.49748,37.02029,39.16524
23.09324,25.92326,38.59586,83.69136,64.2711,37.41127,39.46451
25.57028,28.88903,44.60924,92,73.83077,38.16333,47.18736
26.69387,32.59582,51.19937,117,97.68128,37.37906,55.69318
20.8252,26.1595,42.04496,89.78421,72.71601,26.07804,55.67936
1.01195,19.63275,35.42867,78.93734,56.92357,26.73849,42.56493
0.02834,16.1498,27.16286,72.51071,47.45121,32.55614,39.02442
-4.45553,16.16338,21.89,62.50817,38.48087,25.94247,26.78814
-5.62932,14.24493,21.07477,56.21654,25.83999,14.45313,23.92228
-6.5,15.21717,23.00665,53.87232,19.72577,7.38055,24.1677
-7.69837,13.26866,19.71979,51.67123,17.40608,3.9015,22
-7.12018,14.2275,19.02088,52.71853,16.76869,2.76199,26.23902
-1.17809,16.66,21.85654,50.97758,15.69499,1.79675,29.4932
0.09814,16.84479,22.24621,53.53562,20.97077,1.97395,37.72811
13.25891,25,32.29136,65.8779,44.74981,7.73217,46.87153
32.28016,31.93575,48.57307,93.58177,76.64,35.09451,58
53.4944,48.09066,64.43646,119.22469,100.83672,39.7438,67.90802
53.69844,41.71937,65.17305,120.48836,98.13337,39.54354,53.37104
42.50272,35.89904,51.54509,109.54383,82.37489,38.76223,46.25538
29.90962,32.27741,47.83571,91.84059,75.68965,34.62532,43.94293
24.48478,28.58449,43.62502,87.28121,67.03674,30.57175,42.05553
20.16332,25.52076,44.14802,85.2438,66.76622,29.44832,39.18
18.55497,23.77438,40.37651,79.33557,64.63942,29.58206,37.3
18.44058,22.78184,39.48653,75.95656,65.84968,28.29473,37.04261
18.2039,23.03834,39.81588,78.85845,66.12459,29.34107,36.82686
20.26,24.18304,44.16411,87.08292,72.2951,29.35357,37.40368
25.03548,27.0918,51.96662,101.53849,83.25079,32.46683,41.81462
40.05304,30.32254,58.33447,110,81.28775,40.03069,49.7368
37.97083,22.96292,51.50063,83.63382,52.25526,34.37984,48.51885
24.14892,20.64156,35.75999,73.35449,39.7601,31.90965,35.75779
12.71408,17.32779,32.01528,65.77254,36.7573,19.45103,35.06449
7.7151,17.26608,26.63629,62.58492,35.45403,6.8213,25.48268
4.22705,16.24485,26.15648,60.00046,18.79765,3.36858,19.36364
3.98,18.21763,22.40711,54.80668,15.27649,1.68019,18.16928
2.37406,14.31713,23.62207,47.14849,13.80301,0.282720000000001,18.53619
2.14783,14.36001,21.19858,39.93,10,1.26001,18.0693
8.85204,15.41,19.7385,40.43232,9.0148,1.27999,18.30282
14.18881,15.70001,23.24327,48.7742,10,5.67992,22.07241
26.11263,18.93565,31.66708,66.89393,36.7338,11.74741,32.68589
39.08972,27.21197,51.67152,94.15647,79.76,37.73916,46.95743
60.27855,37.5171,65.95671,118.32359,102.92087,45.70359,51.30649
56.68115,35.28131,65.33092,124.94729,99.11984,48.96002,44.53879
42.26267,29.06171,53.38078,117.63567,85.67358,44.25651,42.65449
31.78874,24.10602,51.12281,104.77787,79.72198,40.41249,41.87369
26.83853,23.92087,46.88716,100.60949,73.59666,38.21117,40.22477
21.55681,19.72039,48.70033,86.35045,79.22058,31.02394,34.27196
19.7314,20.77432,43.68691,80.00502,74.58331,30.49993,35.20144
18.59138,20.55065,42.13416,72.78251,74.74878,30.48,34.80024
18.56236,20.92153,42.90939,68.90846,74.1418,30.16886,34
20.65358,23.54934,46.45203,75.66792,71.48182,35.38659,34.43611
32.19595,26.43936,51.87918,73.63435,72.6312,44.36912,35.88052
42.94524,29.3182,63.75,83.45755,70.49907,48.57795,43.51883
40.4986,23.22029,52.05795,73.3357,44.11522,36.70077,37.84893
26.59774,15.73107,33.92356,72.63998,20.09843,25.77401,32.921
21.06,31.57381,33.70841,71.10836,16.19642,21.94216,31.45632
16.8308,19.78278,31.93548,66.5978,4.46251,15,16.40165
12.47066,17.38714,29.18277,56.71186,1.87138,4.99999,11.04662
6.81,17.55375,24.72983,37.52054,-0.12757,1.5437,7.90509
4.80248,16.1555,26.68823,23.04591,-0.23016,0.97802,5.57847
1.49401,13.98036,25.86122,17.83903,-4.41625,1.66458,5.01985
2.14586,13.7809,24.84491,19.04738,0.14876,3.4764,5
5.55788,15.47001,26.66181,26.85906,1.42529,5.50731,11.55408
13.80066,23.10553,34.40646,43.79036,27.21528,24.61597,15.60319
31.78358,30.94346,51.4,83.43541,71.83348,40.62089,39.18807
52.70356,38.38493,64.63613,100.979,92.21072,51.06672,42.83379
57.48206,39.26317,61.58221,100.86776,89.94729,46.2282,39.2993
43.60536,31.32634,56.63139,96.99052,75.87704,42.55951,38.30674
29.13396,27.98514,49.3274,83.92645,71.08305,37.0769,37.03291
23.46954,25.7585,44.01002,81.20739,62.435,34.03132,35.7851
15.95006,20.80882,43.01,72.1572,66.19309,32.21165,30.6367
15.10211,20.35947,39.97589,68.87355,62.60725,32.0667,30.833
13.86144,19.26865,39.6571,71.93865,59.02357,31.94077,30.15585
15.31031,20.01256,40.27136,70.33555,57.75017,32.12317,30.28695
18.86893,21.27988,43.44792,74.48651,66.30875,34.22595,30.68147
29.53655,26.37972,44.05229,74.38,79.24862,39.31509,35.00757
45.18036,30.52604,47.08,74.78947,101.76684,44.19035,40.68745
29.86051,26.51,41.8491,54.85902,77.64,41.12146,38.63798
17.73235,24.91637,29.44201,28.96441,59.94207,32.79893,33.47113
10.43196,22.39353,28.47297,25.01308,55.88551,30.60121,29.65295
7.29106,20.7265,24.4,12.92493,42.51785,22.77216,15.69515
5.44577,20.10589,21.42366,9.84662,36.66193,12.18948,12.21666
5.71932,19.44,18.45759,9.3635,29.12094,7.69285,7.69613
8.12885,17.07611,18.34524,7.64104,26.3966,8.23,5.86634
8.9512,14.40567,21.22673,7.42628,21.89706,10,5
10.98142,17.13381,26.28312,9.25826,23.14406,19.99999,5.00001
14.23,17.87546,30.73292,13.21874,23.13466,9.46417,9.63
21.8872,23.45314,34.49845,37,44.04053,32.89223,14.94009
39.60458,28.77509,52.52958,84.36828,79.76648,45.36334,39.84157
63.98617,33.34988,68.20331,110.26736,103.99537,51.19598,46.29183
60.10225,33.85007,67.13515,106.19034,103.71867,46.76115,39.18549
43.92662,29.7812,58.41591,93.51907,85.24181,42.99664,37.97751
32.51,25.45,49.80214,83.5848,77.03823,36.55207,34.20541
27.98,23.96,46.35454,76.29951,69.15172,34.06657,32.97043
23.55769,24.32,43.02885,77.82485,57.65092,31.93762,35.10159
20.7352,21.73,40.37005,72.48066,55.69341,31.71536,32.75411
20.76429,20.39781,38.38484,72.0257,52.44737,30.57304,31.48284
21.59294,19.72977,36.81282,71.34458,52.77475,32.03796,31.10495
25.50343,19.66999,38.79222,79.25292,58.0776,32.95161,31.01934
35.02017,23.44083,38.7725,88.2064,74.11847,42.32248,35.29151
48.10837,23.61994,39.77628,111.36008,100.32975,49.15958,41.37735
31.90783,19.0237,33.60392,85.18202,77.1927,40.42294,35.38985
19.53929,13.90191,24.64103,71.10171,64.89171,37.57945,19.87675
13.29246,8.58834,20.89,63.15322,56.12674,30.63827,13.39257
11.84243,6.24526,13.41252,55.90377,40.99977,22.74512,2.90467
10.86113,5.98394,10.1121,49.06906,32.90452,14.71737,-0.34603
12.67105,6.0395,10.59307,51.14599,26.73791,10.80863,-4.34777
16.96636,5.23757,13.85663,46.99917,26.09045,18.25245,-6.83319
18.93826,4.25274,19.70903,51.97054,22.47136,12.83,-7.47083
21.58001,4.32232,22.32857,55.52279,20.77577,16.54194,-6.03212
26.35267,4.22638,30.68087,60.26232,25.53733,18.39781,-3.14773
34.11645,10.03162,36.97157,75.94621,51.88241,40.90054,6.43285
50.42082,24.38964,51.03247,106.28194,78.82624,46.17205,32.73168
81.96308,30.94299,62.86549,134.50551,103.85522,51.55915,39.72803
61.19648,29.97777,67.01624,122.4987,107.28519,44.44176,38.52913
45.7579,27.97416,52.80238,113.87369,90.6113,40.651,37.33582
35.04461,23.27721,45.81745,91.80964,78.48728,35.36338,36.60047
31.60945,22.0132,42.96151,81.14,67.58,32.40441,35.95295
26.06947,24.61938,39.18449,71.41785,64.54989,34.85308,35.27056
24.62726,24.73887,36.2661,71.66899,62,34.1224,34.35464
22.15954,24.70651,33.19225,71.32551,60.10875,33.80207,32.25678
21.73504,24.38871,33.17663,71.80702,60.01017,32.1271,32.51619
24.24074,23.88105,36.12381,73.58387,66.82069,34.252,34.31408
29.67757,25.04663,39.78528,81.92671,83.88,38.4164,35.87713
39.37393,21.03172,46.40436,104.63027,106.40387,41.83463,39.23296
29.80967,11.82125,39.4798,84.57157,73.29563,38.91651,21.05438
23.39751,6.28878,35.49709,74.81427,69.45298,26.46695,8.12976
19.58783,6.71002,29.71813,74.07988,54.37033,20.8036,1.89149
18.4212,7.1896,32.05,66.97288,45.64,10.00001,-10.08295
17.35999,6.18617,28.01461,57.62143,32.06149,6.43458,-22.34335
17.17257,4.48,27.21216,55.80357,25.66004,0.391960000000001,-23.06974
18.84949,1.76211,23.66,50.1722,23.3437,-1.37555,-24.65037
20.3937,1.54824,26.50095,49.63333,19.36378,-2.22044604925031e-16,-23.82936
23.96024,4.31642,29.45913,50.87711,18.99556,2.54,-22.9305
26.59845,9.18205,36.28759,54.8315,24.10201,5,-17.76196
32.77869,13.52136,40.41422,70.63823,40.90175,11.49476,3.37616
44.09529,24.11033,52.37983,100.80457,76.16708,36.73937,21.98695
65.88427,31.47926,70.00193,132.12154,100.9471,44.19721,34.36409
48.78072,33.70805,66.28356,117.02616,104.09972,44.5706,33.61863
38.28406,29.35059,53.02584,109.07391,86.16749,41.66597,33.27039
26.2671,25.91981,45.27292,84.83484,73.9284,36.87244,32.51853
24.7433,23.86499,41.19604,80.92549,65.5306,34.73551,30.23742
21.9,22.75209,35.5637,77.20151,66.32553,32.62222,33.91001
19.7126,20.65598,34.48334,71.07021,63.11239,30.47848,32.21356
18.44292,20.55004,33.11308,68.65454,61.31299,29.43558,31.07136
15.92177,20.68461,33.63,69.08029,62.43443,29.46781,30.52229
17.30763,23.06182,36.64927,75.57,65.69774,30.58425,31.17511
16.16556,25.38,40,87.81077,90.12856,32.65446,34.05148
18.58916,27.73306,44.63129,113.50889,108.47605,33.81859,34.40072
11.68769,23.20147,37.0046,81.21149,72.1002,29.71668,14.22686
7.34347,21.21509,32.70397,71.55437,67.72158,25,5
1.02347,18.78793,29.89558,60.06643,52.31,15,-0.330860000000001
0.000570000000000001,16.30743,23.99999,54.69554,43.55446,4.53634,-11.10909
-0.01059,15.85087,23.27,48,32.8222,-9.99999999884427e-06,-22.80951
-0.01055,15.80837,19.11,45,27.96263,-1.43346,-24.06083
-0.01076,14.32341,20.24911,43.2334,24.6,-3.65079,-24.93716
-0.19015,11.45912,21.82275,42.3659,22.68,-4.41654,-24.93268
-0.01044,12.27554,24.80058,46.18416,23.59868,-0.639739999999998,-23.74213
0.19178,13.09119,26.8833,50.93188,27.7757,2.6096,-15.66067
10.10788,18.93401,34.9326,69.4463,53.26,12.53909,7.08861
25.76775,26.80068,46.79246,102.55825,87.64401,31.07706,32.38744
42.9727,34.27901,62.49599,131.79332,113.97471,33.95756,42.79527
46.13879,32.32474,58.70125,116.61991,114.02429,34.95863,47.44962
37.41396,27.68877,47.93704,109.68344,97.91094,33.90445,36.96736
24.48278,25.8638,40.50747,96.0102,86.39885,30.43083,34.4888
22.05244,23.78301,36.72752,81.06222,78.53323,29.36594,33.23537
20.05073,18.26,45.40514,74.45472,66.46144,29.26226,31.21644
18.65944,16.84386,42.09,69.85124,65.98878,28.55105,31.07241
15.78745,16.53589,39.7444,67.42754,65.19221,27.66815,30.87337
15.62806,15.80194,39.23133,67.67368,66.29997,26.44408,30.94959
18.28367,18.29925,42.75828,70.11927,76.22984,28.72899,31.64032
15.68513,21.29408,46.30244,88.37734,91.60729,29.2814,37.8593
14.39272,24.33958,50.97889,102.13501,112.07031,29.19351,45.99125
4.75,20.72128,44.93466,85.59422,69.4112,12.90097,34.24629
-0.01054,17.76,40.84295,73.07629,53.91459,9.92,28.10502
-4.01454,17.6,33.20334,69.06787,42.62918,1.91119,21.14929
-6.25006,15.11857,34.19745,63.86295,27.61808,-17.22815,10.86999
-8.44553,14.57409,27.1983,59.10381,26.11752,-17.28808,4.79263
-10.12442,14.79839,25.76179,58.17364,23.5563,-18.81014,4.15675
-10.11489,12.25387,25,57.53143,24.59253,-16.72187,3.88142
-10.66515,11.26158,25.59438,57.62323,25.20684,-15.70397,4.99999
-6.17,10.71473,26.52354,61.59883,28.48349,-13.5301,5.18643
-0.03932,13.79001,25.80369,63.23199,36.3,2.8584,8.38917
1.22519,16.98833,35.51133,76.78862,57.01987,15.07368,20
17.93969,23.91289,47.16383,101.24918,85.51296,42.3633,40.63529
35.73037,31.47742,59.99229,122.39817,102.14981,46.24832,52.59438
41.13904,30.6471,62.11778,116.36974,107.74509,45.85547,49.83066
30.50205,26.57998,52.83999,107.68916,96.68362,42.32621,43.92603
21.88,23.98531,46.72233,91.87,87.24714,35.57116,40.78779
19.56904,21.04287,41.0249,88.38273,78.15932,29.46471,38.9655
13.75686,16.45,35.15214,72.79475,69.24756,33.69131,47.48757
12.56432,16.68027,33.98124,70.18011,64.88195,32.30498,40.16236
11.5834,16.2,33.72023,67.00997,62.07361,33.39112,39.91571
11.60689,16.94086,34.33999,65.10409,55.77,31.75885,39.49052
14.94804,18.07134,35.30848,68.5126,62.99737,34.44346,40.53766
20.00844,22.95911,40.63249,74.94328,66.73167,44.73027,47.59601
35.93272,24.06725,51.62008,91.4,67.97261,46.4901,50.92985
20.82956,20.74583,41.31729,82.2624,44.00697,29.24632,30.95895
13.99332,16.34803,36.89261,76.62566,31.46,22.57812,29.65718
10.5529,14.87183,31.20276,62.40375,25.62,18.42627,20
8.15,15.21984,27.46498,57.5954,19.20428,23.86573,11.36022
5.27733,14.10992,30.47767,51.943,17.28574,10.10738,14.95759
5.22196,14.31769,25.00001,51.14598,16.58322,10.58637,11.04509
4.91,12.61135,23.5154,45.15205,15.88279,8.96987,7.83849
7.95695,11.9455,21.20984,42.48329,19.80373,11.88518,10.03288
11.59371,13.30612,20.34,41.80613,27.68211,9.62443,10.35839
11.69746,15.06124,19.12274,45.13339,35.76293,20.60886,11.18297
21.91439,20.78242,29.31006,58.63416,53.34167,28.05162,20.66816
35.16001,26.32599,44.88639,80.26898,85.56548,47.28677,46.24951
58.63502,35.91608,55.11357,99.28296,98.60711,60.40083,53.12439
54.06714,33.58299,59.24118,98.68392,95.08,54.95538,49.52144
43.90944,27.0901,49.12189,91.60871,91.25,47.09195,46.97053
27.03575,24.23409,44.22359,83.2248,77.25949,39.64334,45.48282
23.79193,20.19483,37.98021,80.28598,70.02064,32.0647,43.75478
20.95893,21.5496,34.74031,69.46468,54.69986,39.42585,45.8801
18.97,20.50425,32.71793,65.81808,52.59185,33.57006,44.01529
17.21433,19.76626,32.22881,64.96202,50.89828,32.16809,41.55931
16.02334,18.91782,33.59667,66.12185,50.12104,31.64239,41.10727
20.34114,20.53601,35.75416,68.87741,53.05425,33.4449,41.91962
30.54168,24.30471,42.66637,77.83832,56.19574,42.64819,48.00941
