2019,2020,2021,2022,2023,2024,2025
102.93058,49.71211,57.14969,88.11499,164.73026,42.60566,44.11612
93.40003,39.68745,50.9192,81.70709,155.58622,42.12182,42.80495
82.00533,36.54608,47.28442,78.08054,152.51767,41.6316,42.4748
78.01792,33.45695,42.67179,76.26235,149.14508,41.07764,42.45961
63.86528,30.29548,38.79735,68.41411,144.00873,36.44968,42.57017
56.41124,28.22356,35.39591,62.51562,134.62823,31.88092,41.76874
47.90541,25.73307,33.59171,52.1,112.22626,30.56529,42.83983
47.53569,24.64346,31.61641,49.66043,110.00522,30.58494,42.79075
45.53477,23.9682,29.88116,47.97993,108.162,29.43628,42.57001
43.37134,23.99323,30.45798,47.43925,104.84407,29.92892,43.06561
45.74945,26.58868,32.5213,50.62008,102.9363,31.42003,47.30777
58.09896,32.47286,41.16091,56.80325,112.57619,35.75694,51.31145
71.89835,39.02619,47.097,62.93677,107.28884,38.74238,56.41009
58.87811,31.10696,33.41481,47.55,95.29345,34.0206,40.73037
45.25576,23.98466,24.97938,16.62763,76.62291,29.22819,1.11022302462516e-16
41.0608,18.10216,14.40419,11.2415,63.12692,22.47043,-3.00996
38.09711,16.46339,12.71071,2.48988,48.77292,20.99424,-5.53461
34.97062,17.72568,7.8375,-9.99200722162641e-16,47.08385,19.21889,-7.00219
29.81477,15.21329,1.90807,-0.136029999999999,46.55268,18.51886,-4.4467
34.71052,16.77113,1.37088,-0.0711500000000005,48.29121,20.09393,-3.69846
35.45004,18.61218,2.60989,0.82653,60.54414,22.722,-0.85687
42.41785,23.60379,8.16525,6.86569,72.40494,30.3695,8.76088
57.8038,30.25885,28.96109,48.66,93.04853,36.69399,38.47669
75.39021,40.74907,46.91529,65.44771,125.45339,46.21786,57.22977
88.5865,48.89247,49.04837,76.54055,140.896,46.31659,61.18657
77.19405,39.92254,45.33242,66.03421,138.76783,44.85952,55.46379
72.47573,36.10533,42.03451,66.44318,128.08336,44.07609,53.20347
65.93399,33.94323,37.22008,62.11571,124.14466,41.91868,52.22539
55.07099,31.18919,34.19819,56.99352,117.61931,33.6342,50.19276
46.3275,28.5024,33.76895,54.01525,108.53683,31.7376,48.70183
41.18908,25.79367,36.84908,47.07931,114.97657,28.95271,45.69894
41.09287,24.81859,35.77602,46.91371,110.53199,27.45387,45.31816
40.93547,24.26668,33.63045,46.87071,110.52207,27.9257,45.18687
40.65277,24.46966,32.68971,46.6941,109.70679,27.34563,45.22669
45.13057,26.72108,33.6098,46.94347,119.26434,31.89925,46.82284
56.71775,31.41318,39.1229,48.92199,141.52625,35.9926,52.54974
66.75594,38.86764,41.23285,54.01246,161.31191,45.11496,57.61261
58.44966,30.36156,30.92099,43.33218,128.76349,32.73322,42.97846
46.83872,25.06973,11.65511,17.38027,110.21076,-3.9328,3.36315
42.92086,20.54081,1.93915,4.12331,103.32681,-17.38162,-2.18099
40.8378,17.93295,0.02866,1.63351,102.68349,-18.0014,-3.34255
43.02616,20.38915,0.01262,0.88684,100.15587,-18.67864,-2.32403
37.19814,18.50191,0.02607,0.736369999999999,98.65194,-19,-3.05203
38.52558,20.27683,0.15193,2.12496,97.25439,-18.93108,-1.90197
41.23254,25.09307,0.16398,4.52805,94.69943,-17.72604,-1.11127
44.56916,29.78785,1.2876,21.98689,98.64913,-14.99961,9.05729
53.33438,35.3025,25.98057,45.25383,119.8656,23.55718,41.11176
71.67168,42.17841,45.84835,61.91,159.70087,49.57975,56.05391
86.43264,51.33788,50.31971,72.7708,182.81914,51.2933,61.37585
74.55441,41.79548,50.03524,61.74761,160.18912,50.38523,55.82046
70.40156,37.27504,46.93403,61.18458,144.63765,49.80907,55.64536
62.1333,33.68145,43.5557,56.99509,139.51861,48.81058,55.5197
54.67732,31.10442,38.65631,50.97353,133.40616,48.85659,49.83265
46.041,27.82686,37.02449,47.0078,123.30807,38.67433,47.8273
37.46028,23.34812,36.23465,47.0192,83.77079,32.14316,42.99018
37.34,23.33394,34.96651,45.92263,74.47786,30.98935,43.21296
35.53977,23.3043,34.2554,45.94537,70.06832,30.76083,41.28499
35.99874,23.23703,33.32709,45.5336,70.19004,31.57281,43.01812
39.67078,23.71786,36.03309,47.29887,79.59232,33.05683,44.67133
50.29603,31.30997,40.61939,56.22362,96.89288,45.1884,48.8432
60.79676,37.76531,41.76786,73.6271,116.23584,48.87558,57.01583
48.21938,32.54658,30.73068,49.19819,86.45923,33.13898,42.78995
39.28327,26.83281,15.49775,26.07674,69.99287,-2.23351,10.53672
33.20896,24.84168,5.51245,14.54943,63.74943,-16.4789,2.76935
27.71406,24.69072,0.84133,7.78123,62.90294,-18.83088,0.186919999999999
22.56486,25.41777,0.58008,6.53195,60.59224,-18.91405,0.4417
19.50492,26.8383,0.35558,6.5521,58.63691,-19.53679,-1.59181
23.27117,27.13931,0.15089,7.42641,59.83357,-19.31078,-2.4144
26.87511,26.99972,0.35191,12.51677,65.9058,-18.94661,-1.79759
34.85479,31.45766,7.05558,24.47894,67.91239,-10.97296,4.65695
42.16008,35.64,28.85573,47.73661,89.83174,25.40428,40.70801
65.91797,43.74121,50.07049,73.70876,112.20172,47.18546,57.07404
76.63704,45.64654,56.47376,81.54351,134.47702,49.654,58.2517
67.12837,38.43755,49.97024,69.78658,119.5,46.88854,51.67662
64.91783,34.16839,46.16724,65.04387,110.25,46.42951,51.28737
53.47158,32.5043,42.56066,60.38263,105.95218,44.86046,51.21516
48.71337,28.96788,39.61644,54.03324,96.61733,36.15034,47.50448
43.42869,25.77012,36.77882,50.1915,86.50653,33.78787,44.22767
46.97263,27.3619,37.67652,49.4178,95.61877,29.88009,50.53035
45.03211,24.72942,35.95253,45.92055,91.30919,29.48158,47.27738
42.31742,24.44512,36.04656,45.2936,90.6909,29.29369,45
40.91336,24.24899,36.53263,45.73377,91.15213,29.32945,40.67119
43.25404,24.27056,40.25683,47.93571,94.11206,30.42057,39.12049
65.04155,26.52982,46.43159,56.33032,105.31662,41.14798,46.52386
70.45884,26.37777,55.47361,66.83593,124.82893,39.38893,48.27366
52.21587,22.33476,39.09458,43.3288,99.73287,19.57851,31.93199
44.90395,13.68691,28.93223,23.91764,79.87736,0.814920000000002,8.66493
40.97575,1.62719,24.28527,12.67584,65.87951,-10.87275,-6
34.05,0.50579,23.25146,9.06625,60.39322,-12.52695,-9.52655
30.27107,0.2077,17.86682,8.98128,54.5637,-13.50184,-9.32233
30.05317,0.23587,13.55475,9.33932,48.18101,-14.17348,-10.21574
32.94134,0.85632,13.15758,11.7295,45.30501,-14.01465,-10.66389
38.52272,5.23681,13.61679,16.77,46.60428,-13.38507,-11.20328
40.23366,14.83168,20.69013,39.91105,59.16936,-5.45732,-6.82567
54.73778,23.41058,36.69041,48.93851,74.1979,35.01191,19.90327
67.86722,31.41552,55.17187,78.01079,106.84825,46.76506,44.2024
82.70523,40.70093,65.48997,84.10857,120.92833,48.25904,45.64915
68.47156,35.99135,55.72597,65.43645,111.99657,44.30874,43.38983
66.13456,32.61922,49.70792,60.6495,108.27697,44.27163,43.03864
61.53473,31.82142,46.11908,59.89172,98.74216,44.24189,43.47123
57.89231,29.94736,41.117,52,94.58316,40.83126,42.58695
49.62316,26.61453,36.17441,47.5663,82.79431,38.45626,41.58219
62.39115,24.98638,34.73116,44.46926,99.38856,33.08043,39.78281
57.64582,24.11611,33.08971,43.93318,99.5327,32.31412,39.54813
58.05003,23.83043,32.43591,43.76264,99.43279,32.36,39.52403
54.48066,24.1508,32.35296,43.71749,100.87829,32.25862,37.03721
56.90721,26.37,35.82811,46.08814,109.57318,32.357,37.32757
63.6384,32.25,42.85529,53.91065,135.99498,33.37768,44.54393
67.29874,38.80438,48.98248,67.44632,160.88207,32.82109,44.87151
58.97297,31.82391,36.07403,46.20074,120.52829,9.26481,13.46026
53.49107,25.4062,28.42121,33.25505,80.82297,5.55111512312578e-16,0.65851
51.90518,20.96919,22.15314,20.19654,58.33584,-1.58967,-5.68
49.38,16.71449,18.71,19.04,46.53026,-2.83655,-9.71032
39.49827,12.57661,15.68231,18.78,44.66,-3.83572,-10
27.40171,10.7939,11.59007,20.4661,47.70934,-7.44332,-10.95003
21.11384,10.48529,12.96818,18.49021,44.71968,-10.34354,-13.1693
21.72149,10.47963,14.76762,25.84715,40.48512,-10.21441,-10.98
24.77569,17.61941,25.24524,43.83708,51.82079,-2.31804,-6.28317
49.50725,25.14361,35.45431,49.80489,96.55796,19.53096,26.38047
80.65416,35.14013,52.48324,74.09466,140.31589,42.82083,45.85524
101.02365,48.31412,61.5044,86.53615,156.77648,45.61615,48.07065
91.71436,37.58271,56.17019,67.69847,145.3254,43.11868,46.44992
86.60286,33.55121,47.31182,61.36164,138.22089,42.74805,46.09921
82.26532,31.15226,43.55017,57.05596,135.29499,42.48999,46.15633
67.72482,29.76936,38.0651,49.05693,116.82988,39.58029,45.6044
60.70183,27.56679,36.55147,46.26068,107.37677,38.24265,43.14483
58.13898,24.22907,34.88417,50.82005,102.93352,38.00423,36.33611
55.95495,23.46978,32.93077,46.15723,98.32319,33.73735,36.24429
56.08475,23.00581,32.88385,45.11195,97.08843,33.04849,36.07136
53.2155,23.48351,33.04781,44.98347,97.64079,33.15982,35.91166
56.17589,25.95652,36.35933,47.65136,116.44355,33.38166,37.13736
58.9851,32.95881,43.16547,54.28723,130.04024,33.62559,40.99094
60.48081,37.56432,48.95737,63.32,150.67257,33.08408,49.96374
51.55348,28.77702,35.64726,47.87478,117.18835,-1.10728,38.40327
36.10948,22.29185,30.55613,42.20078,87.30486,-30.79639,10.79076
28.48205,16.45264,28.09754,33.4842,80.60637,-46.30015,-3.14218
17.78953,14.11835,26.24583,29.27876,60.01276,-46.75779,-6.08899
6.56215,11.2208,25.87396,28.37241,45.08071,-49.50612,-5.74149
6.89633,11.6727,23.78397,28.03999,47.34714,-49.66496,-6.54552
6.83944,13.13805,26.30779,27.15999,45.85855,-49.56732,-8.35718
7.83569,14.0638,29.29825,33.44,46.32382,-49.40915,-6.97744
13.23165,21.32758,31.34112,43.67004,59.69859,-38.2336,-4.27006
43.15901,27.13217,37.81463,52.04601,90.77786,-0.38029,28.38813
84.9361,37.84164,49.88174,65.11839,136.08074,42.22769,48.43219
101.91731,53.5799,58.89438,77.15433,145.40945,46.8895,49.62257
91.11723,41.92926,51.63398,63.38551,141.07576,43.24561,48.69232
83.59399,36.46,45.29468,61.13846,136.17901,42.60599,48.93816
77.22979,33.49199,41.30377,57.10817,134.96454,42.45236,49.2967
69.26968,29.8927,35.61375,50.88143,128.93096,41.41714,48.33602
58.37951,25.96299,33.01506,49.82371,116.7837,40.40781,46.17074
57.15872,26.47295,31.87225,45.92816,97.12983,39.13159,44.80996
53.82372,25.0792,31.6627,43.39312,93.88006,38.52038,44.71753
52.72952,24.7399,31.45323,42.07815,93.90305,39.24412,43.76404
53.4115,24.84432,32.73956,42.63067,92.17862,39.45966,45.08458
61.65891,26.58379,37.67599,44.49582,92.48537,39.43108,46.26234
92.87658,32.12696,43.84803,49.33544,97.03376,44.27024,55.28257
100.70329,37.54242,55.84511,59.95096,100.16222,45.35448,61.05092
69.49932,28.67062,35.90573,49.39854,75.02034,26.07262,43.29328
57.51,23.48619,28.2932,44.92925,54.26142,-12.12455,1.79802
42.59247,18.72757,23.84031,43.18313,47.2505,-29.10934,-5.1125
35.63793,16.00779,18.71718,40.27974,37.09685,-32.81318,-7.117
35.26294,14.85779,14.18532,35.06331,34.54089,-33.59093,-6.53179
33.00029,15.90975,8.4226,29.37459,25.74503,-32.36323,-7.67412
33.26202,17.07526,10.24408,24.24726,21.13644,-32.02349,-7.98746
32.16856,20.27403,12.29496,27.548,21.74703,-31.61529,-7.96929
38.45408,25.14389,17.99218,31.07644,33.50134,-20,-3.99098
62.9249,28.11763,34.32626,44.22519,62.07997,11.0546,31.2459
100.45901,38.97061,53.10453,55.52448,105.47116,51.65034,55.61171
126.1856,57.41089,63.92319,67.42669,120.1722,57.4303,56.70245
119.40209,46.70344,58.60809,59.74667,110.60156,56.46373,56.72083
107.37111,38.2817,52.85555,55.73662,104.85906,54.7988,57.13638
96.99393,33.60188,47.55,54.12673,100.68915,51.40488,56.78777
89.34816,31.80489,41.6984,47.92702,97.45211,49.76196,56.63992
86.80139,28.32788,38.84878,46.14638,84.27698,46.67323,56.45859
55.15799,27.16497,33.04,44.06167,84.66838,43.9742,64.08526
51.10376,26.03886,31.64234,41.10796,82.81919,42.70153,62.75628
50.7877,25.5804,31.57463,39.9737,80.60993,42.58049,62.41561
50.71391,25.42737,31.63231,40.35422,80.54364,42.63317,62.31399
57.07168,26.44584,34.51296,42.67691,81.69501,44.59651,64.50104
65.80788,31.51341,42.8248,45.40017,88.66519,54.22832,72.05699
91.32956,38.65721,49.83401,48,87.97,59.6338,71.30974
72.73606,29.84417,34.3692,36.41841,66.50001,24.71681,65.59791
59.59816,26.24058,27.73221,20.7711,58.21439,-13.29953,54.2173
54.57275,22.36061,26.23294,11.50001,46.86531,-23.16273,51.25421
49.17746,19.17056,24.19792,6.91825,46.1024,-24.81115,50.423
45.01261,18.82078,20.23835,1.89523,42.39042,-25.26609,49.81497
38.11386,20.07209,17.06644,0.72642,37.21901,-25.15159,45.53135
42.2653,20.92473,17.13558,0.06739,39.65442,-24.70792,45.93015
42.38975,24.48537,21.12989,0.07499,41.51566,-24.86099,46.2364
51.51673,26.70072,25.3831,5.67462,51.11369,-18.87741,50.38963
67.26792,31.72965,34.45402,34.73547,70.90099,10.6987,62.98529
87.74891,39.75289,50.27963,54.96439,99.75104,57.18856,64.02797
107.52371,52.80108,61.92498,68.3923,116.18765,60.27206,66.12323
101.31499,43.21469,52.89312,62.01673,110.05671,58.99078,64.05213
85,37.87803,46.81248,57,100.49592,57.52119,62.97003
77.40886,33.69985,44.89469,55.22,99.5508,56.84966,62.24957
68.78696,31.23069,37.79,49.15491,95.52991,54.23904,56.59465
62.71808,29.80502,36.54715,45.47885,89.98433,46.92805,54.26023
43.42344,27.55274,33.94444,44.33398,91.04241,45.77047,53.26502
41.22759,27.13375,33.19157,41.05296,90.45204,42.8598,49.18138
38.33189,26.381,30.40555,41.72369,88.74385,42.05657,48.58569
35.62945,26.39438,30.42059,43.11915,92.13282,44.145,48.51638
38.28492,28.49036,31.45225,44.83658,95.1773,49.20261,53.10205
44.80138,33.94548,37.01877,46.71379,110.73007,56.64195,61.44566
56.744,37.48414,36.39761,46.51504,138.19112,62.13585,63.38774
49.4028,31.18873,29.95717,30,105.68745,32.58935,46.62509
42.62898,28.12366,10.81143,1.53801,70.19504,11.75302,30.0516
40.12261,25.45086,4.7459,-0.07736,49.7098,1.32922,16.86653
39.71376,22.96295,3.69945,-0.079,41.25214,-0.433559999999997,13.55319
37.43421,21.9218,3.08104,-0.08542,37.94,-1.54485,13.78639
36.2851,20.56495,0.38092,-0.40419,34.2066,-1.62206,13.1803
35.38966,19.705,0.54232,-1.11046,28.42593,-3.42477,13.66493
36.06776,21.12001,1.64716,-2.66913,26.75823,3.04771,15.54231
37.36163,23.82469,5.40998,0.0158,42.83439,21.47355,24.91706
47.87182,27.42306,23.02891,20.25826,81.84726,37.96628,41.95526
66.18415,34.41486,44.82822,54.09184,127.89115,54.76242,64.79638
82.46059,44.91989,54.76456,65.57997,140.81874,55.65021,68.41711
71.94855,38.20853,49.51581,62.25159,134.95673,54.82482,65.65353
65.30698,36.3867,43.89746,58.86522,129.48122,54.67411,65.22488
55.50258,32.17669,42.59513,56.46498,121.21122,53.95248,64.51814
46.35045,30.43439,37.08913,50.98575,103.26234,45.28046,58.69026
43.17042,27.57139,32.59268,47.98864,100.13945,43.26727,54.71029
35.50193,28.46851,33.86523,49.05812,100.03405,42.42829,45.35006
33.6935,27.28191,31.58513,49.10954,94.06866,41.98391,45.19068
33.26548,26.84812,31.79134,49.10373,90.59719,39.7113,44.56954
33.97793,26.56617,31.46955,49.9266,93.69316,39.35219,44.75048
34.20381,27.28894,33.00678,52.44,100.45719,41.83326,47.84549
50.25913,30.79719,37.84861,67.20091,116.27676,43.66393,53.90598
55.85023,28.29708,39.4876,81.15153,132.36759,53.07746,61.75053
41.76298,23.80653,31.7603,49.88099,96.75435,25.53038,40.38152
32.75294,22.64028,29.79648,18.5932,55,-7.52061,8.94895
28.42413,19.01266,26.92797,7.69784,27.38,-19.7874,-6.2107
23.93263,14.9649,25.2409,2.51726,20.36661,-24.73853,-9.19119
20.25209,11.93748,20.67846,1.90823,18.62367,-26.24625,-9.46832
14.51771,10.70797,18.08624,1.3503,14.9401,-27.33689,-9.89715
14.07829,12.14322,18.64205,0.99026,12.81714,-29.43463,-11.13661
16.61105,16.10915,17.07174,2.0056,11.69392,-27.78912,-11.72241
26.93536,21.11774,20.79291,8.76492,20.92683,-24.82143,-9.87395
38.83437,25.20829,31.19554,45.01106,72.39,-1.10791,18.10786
59.73522,29.77767,44.5479,73.25824,125.22223,48.98132,56.37673
81.48909,37.25428,56.88804,85.54551,140.5546,50.0858,57.75807
64.12,32.98652,46.4,77.60106,133.88692,50.42503,57.26728
61.60834,31.2943,42.07295,70.6308,125.50399,49.51164,57.18936
52.16902,30.16824,40.26996,68.31587,121.01187,48.99497,57.05515
44.95183,29.24785,34.37913,63.34307,112.93651,41.65122,56.94745
39.88987,27.47971,32.49953,53.16488,106.65432,37.86604,56.39673
37.73,28.4258,29.93877,49.93707,92.32364,43.16866,56.84681
34.18639,27.21232,29.6188,48.3636,87.43,42.81031,55.39807
32.06538,26.47109,29.20056,48.64687,87.28818,42.13187,53.0187
32.09422,26.95,29.47884,48.75917,87.66796,43.47092,52
37.0842,29.32,31.51491,54.70152,101.84396,52.1608,56.59829
48.62166,30.1,36.22919,65.36723,116.59255,59.27537,55.79066
61.3243,30.6042,50.54525,80.02414,133.40093,58.8108,60.34376
42.63784,25.27009,35.36324,50.62931,85.5372,30.3743,31.10543
33.115,18.9434,29.44249,25.09212,53.34014,-13.05839,-4.8733
15.15032,5.07883,27.11106,11.58947,20.1472,-28.47643,-15.04724
6.41422,0.99983,22.87366,8.87689,8.53346,-34.89287,-18.60682
5.01903,0.54504,20.77,6.74107,8.74341,-36.95798,-20.17695
1.48771,1.11353,14.09068,6.73641,6.67169,-37.68944,-20.23803
2.8538,1.11846,13.25136,5.09,5.26728,-37.01526,-20.55081
4.49542,8.21274,15.32553,7.26803,10.42475,-36.19999,-19.15756
13.28581,13.01565,21.07345,17.70256,15.53846,-30.51104,-14.85586
31.44488,25.24421,33.35978,43.45073,72.17639,1.27821,10.26521
55.76972,33.72277,48.69302,68.91504,118.60786,55.69466,55.87558
81.38293,44.66401,66.24905,85.05634,128.34212,59.96362,58.68561
60.34709,37.50782,54.59596,74.49668,124.17395,55.88954,58.28226
52.189,33.86829,48.57558,66.37545,120.9,55.85288,57.69224
46.79647,30.95089,43.56231,64.49575,116.79697,55.21506,57.50115
42.90541,30.01156,36.18644,54.96,110.81693,55.007,56.60311
37.7981,26.43736,33.28667,48.62398,94.45329,48.57848,55.38242
42.57411,25.60969,35.13252,45.0185,85.01082,43.10177,74.13291
40.16489,25.12987,32.94169,42.98205,84.4752,41.46553,73.64398
39.06593,25.51,31.14145,42.65494,82.56654,41.08588,68.55099
37.46857,28.03872,31.19066,42.74175,85.04,38.84551,68.92134
38.9286,32.28067,32.06,46.27912,97.64,40.73363,68.5711
43.51599,36.43732,40.08756,58.13392,107.58534,45.54245,73.29051
43.90909,43.53486,48.93871,63.95132,120.184,48.61491,57.01408
36.86957,34.08661,39.3581,42.67213,88.94594,23.55135,1.59521
24.29703,29.96014,31.31237,14.7907,63.31751,-14.4225,-16.77406
15.04192,24.27558,24.31969,2.02999,41.1,-29.05318,-21.29753
9.58179,21.94643,22.78358,0.712439999999999,27.35356,-35.31794,-21.95093
4.78392,20.62914,17.48917,0.504659999999999,23.64402,-35.63288,-21.14251
5.98815,20.44456,16.93929,0.32105,18.01359,-35.68995,-21.0315
6.22524,23.66842,14.98999,0.11157,17.47998,-35.43674,-21.12512
6.79269,25.71358,19.25482,0.40706,20.59735,-35.34692,-20.97692
25.66638,28.09773,24.41,3.3637,41.43147,-23.8163,-17.26495
39.39328,31.18486,33.9224,31.87302,78.98386,20.21956,-6.93889390390723e-18
55.26641,42.36,46.48766,59.81855,117.92031,47.45914,53.18321
71.74363,53.87888,62.73688,73.46178,125.05129,48.3676,57.30169
65.98656,42.94887,54.74835,69.30003,117.69008,48.30829,58.43654
64.78664,34.72665,46.5642,64.03162,105.72127,47.47711,56.38022
58.50319,30.71192,43.1949,60.98891,103.09714,47.0765,56.18671
53.89534,28.9472,40.73934,51.34,87.46,43.23815,55.6471
46.14613,28.14043,36.12927,46.52432,78.26185,40.73977,62.02
47.35197,26.33613,30.56418,46.11101,65.33227,47.45053,55.85869
51.27714,25.46643,30.33417,44.50674,64.24087,46.96314,59.71
39.45051,25.47482,30.29519,43.03935,64.03086,42.83088,53.25573
41.02689,26.37499,30.93977,42.09209,64.10419,42.41044,58.40576
48.41142,31.2584,34.42463,44.79382,68.49999,40.34205,62.36
60.00928,38.261,40.01816,55.73943,93.49521,45.02123,73.66418
47.21763,43.31221,45.46496,68.87898,103.10867,43.4378,70.2198
39.82661,38.87827,41.99254,46.17532,92.98193,13.53074,38.45796
33.4336,34.27975,40.89729,22.20444,82.84909,-11.43511,-2.31504
27.35327,29.94856,38.74117,14.25009,64.19229,-18.97758,-9.17114
19.18079,25.78437,32.35232,11.12282,63.44392,-22.66069,-11.19032
8.74667,23.96725,31.51334,9.55245,60.77774,-22.50906,-10.26551
11.32915,23.24391,30.35533,10.27888,59.67846,-20.731,-9.72906
15.70818,24.65805,30.06743,7.42437,56.71059,-19.61614,-10.4
25.10563,27.67158,30.54118,10.23979,56.54087,-17.00452,-8.4316
31.78325,29.19044,33.77563,17.70251,61.49802,0.57185,-3.9763
41.51961,31.50036,38.29152,44.96054,80.44038,19.16584,37.81806
67.75102,41.13711,50.4458,67.4763,101.36722,43.63003,59.01982
84.59741,51.15573,63.28407,82.8294,103.57853,46.87972,63.78317
72.01486,41.04147,55.77091,72.3859,97.99041,46.7675,60.80592
69.33345,36.66517,49.39546,66.49564,94.71341,44.42007,58.86824
55.29442,31.03038,44.27986,65.46592,91.27768,43.58062,58.43076
50,28.09222,39.25242,57.85024,79.10581,42.86802,53.77197
39.41731,26.5153,36.48616,51.506,71.06574,34.72578,62.47637
38.11395,25.38598,41.67341,48.4165,60.29922,33.93872,56.3465
39.23349,24.99535,40.60981,46.10271,56.48054,31.89717,56.08138
39.94726,25.04113,41.00429,45.75882,56.59125,31.39204,55.0099
44.96202,25.45705,39.56825,46.44488,56.27328,31.89681,56.49436
59.26197,30.10442,41.77021,52.37934,58.84942,36.70146,65.51676
84.39613,38.93137,45.21768,63.27658,60.52675,54.66954,70.51212
81.06308,43.21568,51.03664,75.94229,60.07701,57.23384,73.9209
57.51887,37.64364,41.11682,47.42535,53.43771,31.06793,57.26611
39.33595,31.32938,36.94953,29.34219,49.7291,2.10351,50.84596
35.56381,25.66607,33.03953,12.99188,42.9897,-15.07604,47.08455
34.01534,23.77007,30.81981,10.50169,39.20087,-27.89096,40.7864
28.48965,21.97761,30.10744,13.88962,31.12018,-28.5169,39.1621
29.33651,20.53933,28.73919,13.64399,28.88028,-33.51599,38.55491
28.64688,20.82356,27.52961,8.5,23.94331,-34.32753,36.32757
34.20382,22.30018,28.49613,13.54534,25.53186,-31.47,38.86661
38.82473,24.48455,30.47113,27.25324,42.58571,-16.31475,43.26555
52.21736,29.01,34.40688,45.87781,52.07735,8.00815,53.90562
79.04859,39.09418,48.49196,70.37612,77.79493,44,66.542
105,50.36654,60.68356,84.32794,87.82136,48.41634,68.49008
80.33041,41.23347,55.24708,73.39465,81.17787,46.49204,69.71941
76.3,38.88742,47.22621,66.8673,72.46076,44.99765,67.55052
52.82755,30.58968,45.67067,64.28,70.40231,41.59494,66.19509
44.13654,28.85699,39.75102,58.54314,60.34951,38.35724,59.37493
39.48154,33.00769,37.97672,51.22823,59.13572,28.03047,52.68402
36.55744,29.01972,41.8024,46.75472,75.85263,28.38272,50.05406
35.03473,27.30716,38.66406,46.04542,70.23426,28.02114,49.4406
32.77275,26.88,38.35185,45.01971,59.60348,27.95711,49.37334
38.81775,29.35821,38.66588,45.28991,58.99563,29.09256,49.80985
52.34091,35.42189,41.0798,46.49,59.45866,32.43318,55.02
69.37097,44.9627,44.3752,53.78222,65.45047,46.59233,65.90771
70.17817,48.0325,50.78307,54.56826,72.5538,47.56922,65.08416
51.09609,38.28253,39.45812,29.85592,49.59374,28.59778,50.75049
34.31633,30.74959,36.46779,2.56108,28.57937,14.55314,41.98547
28.29428,25.61039,32.73924,0.543389999999999,9.88175,-0.873770000000001,37.76385
18.26572,23.29616,30.75726,0.244900000000001,7.67583,-8.0471,33.33243
14.48302,22.78147,29.30054,-0.98853,3.15984,-10.67768,30.47587
8.94624,22.89981,24.37859,-0.0751900000000001,2.97738,-16.15716,30.59408
6.39859,23.71593,23.78048,-0.11324,3.0385,-18.39948,31.97973
7.01292,26.2381,24.41669,0.22924,8.43134,-14.43125,31.06202
5.99963,31.10615,27.52,3.21763,27.28201,-4.19943,33.94692
34.18036,33.48826,33.59593,33.04105,51.24979,19.29866,50.76721
53.81946,46.13,46.70054,60.97755,85.61933,42.1372,58.17557
77.31761,51.71765,58.43032,71.36435,95.51132,47.73069,62.26686
60.72526,44.49457,50.84357,61.91772,86.03523,47.21066,60.4244
55.39983,40.0749,45.44091,57.26569,78.99238,43.85539,58.69378
38.89079,34.27706,43.94101,53.53539,74.15497,36.27389,55.91815
38.44791,31.83789,41.31605,49.74684,61.56769,30.53033,54.53448
38.5509,27.95017,37.80778,44.6874,68.76416,29.04703,48.74742
35.40136,26.53401,34.21399,44.26151,68.68867,26.28913,45.49648
30.45288,25.79636,32.18401,42.64476,68.16281,27.54265,44.17904
30.10387,25.69002,31.90651,41.70905,68.31986,27.48182,44.16463
34.92481,26.553,32.2103,42.20116,70.911,29.17775,44.28978
42.08858,32.43215,34.44721,44.57949,89.99997,38.01741,51.25375
59.69948,43.06216,36.92754,47.36678,107.79866,44.63052,62.56949
59.30978,46.55036,36.62609,40,108.81036,46.05781,62.50785
37.04303,39.41408,30.34317,10.69478,72.84907,25.1808,55.3713
25.17417,30.64624,17.04647,-0.93938,51.37,-12.32628,50.88815
7.05371,25.31709,8.27951,-2.3687,36.37985,-29.66004,42.7755
5.01,22.24,4.44707,-3.72562,28.26329,-32.4639,33.1491
6.06,20.57284,1.21737,-4.39559,28.39064,-36.02372,25.83186
5.17776,20.56384,0.06851,-4.14117,25.58959,-36.0615,24.72257
6.73079,19.14135,-0.15576,-3.69226,26.03319,-35.99056,20.12278
7.57699,20.3581,-0.21718,-0.6749,35.20825,-34.20832,19.73077
8.90071,20.20871,0.1696,0.523260000000001,49.63754,-37.21404,20.66007
32.56199,27.13222,12.92013,21.90403,65.94643,-1.72504,41.53085
60.79408,36.68039,39.55726,51.68369,97.55074,41.08051,53.79691
92.48384,47.13178,47.0399,59.4868,116.28786,44.78048,57.09818
67.9398,42.49458,43.87856,56.49,105.15113,44.69326,57.35021
64.24373,40.1001,41.09234,49.54118,98.62864,41.09725,56.36511
60.04003,34.4349,39.66901,43.88629,94.35867,40.80577,52.96265
51.66627,28.78865,35.08684,42.93448,83.8071,39.83762,48.79903
40.83226,26.01673,33.3224,42.07317,78.2497,40.82622,52.6642
38.16477,24.87534,31.2073,40.59677,76.00364,40.78624,50.02939
36.41284,24.76327,30.4157,40.81193,72.79524,34.08169,48.91593
38.06219,24.61696,30.89833,42.41063,75.77326,40.41273,49.07876
42.27885,25.36142,31.46677,45.2696,82.22845,39.03073,49.42537
54.74428,27.84882,35.67829,54.9607,90.07165,41.54045,60.63435
